episode,reward,episode_length,timestep,reward_ma_50,reward_ma_100
1465,-449.251087,158,231873,-13.086004200000007,23.319701789999996
1466,-127.012072,234,232107,3.0971611199999938,21.326763589999995
1467,201.864083,240,232347,4.010997939999993,20.414785499999994
1468,167.999838,240,232587,5.407109619999995,19.242423049999992
1469,89.784207,240,232827,5.749263099999994,19.263734189999994
1470,192.452374,240,233067,5.297984299999993,20.310913899999996
1471,-477.436622,52,233119,-5.377703180000008,14.620491359999995
1472,172.883001,240,233359,-6.053851240000008,13.166083699999994
1473,-215.570532,195,233554,-13.980565940000009,10.124725959999996
1474,589.451136,240,233794,-4.318234780000007,20.658653359999995
1475,180.818615,240,234034,14.343648499999993,20.577301579999993
1476,106.294976,240,234274,14.885698079999992,20.888340709999998
1477,299.774427,240,234514,28.25853321999999,22.956559279999993
1478,-307.967644,192,234706,16.13029473999999,19.118311339999995
1479,391.132161,240,234946,18.213058879999995,21.175202549999995
1480,72.172436,240,235186,17.310205079999992,21.261198669999995
1481,-331.796164,222,235408,15.297565359999991,16.475035129999995
1482,-443.087248,137,235545,4.295177379999992,10.088923149999996
1483,317.015114,240,235785,6.460209359999992,12.327825359999995
1484,174.179933,240,236025,12.187776059999992,16.708627909999997
1485,115.151382,240,236265,34.13812169999999,17.056343349999995
1486,-456.964438,135,236400,33.71812582,11.431301729999996
1487,-334.32241,206,236606,34.023808679999995,5.310636519999996
1488,325.519563,240,236846,37.03612381999999,6.514177219999997
1489,83.312912,240,237086,31.306501159999993,12.131870149999996
1490,174.93107,240,237326,44.31361805999999,13.005635469999994
1491,-445.646407,148,237474,29.331903739999998,6.516915299999996
1492,325.263885,240,237714,27.824938659999994,5.913052219999996
1493,300.053094,240,237954,40.22677545999999,13.667089499999998
1494,-925.735499,207,238161,17.404274799999992,3.3306215199999953
1495,328.08654,240,238401,33.522652599999994,2.8506099499999964
1496,491.459517,240,238641,52.397560780000006,6.9736413899999965
1497,289.037306,240,238881,56.850249139999995,8.961713649999997
1498,396.069851,240,239121,52.861404439999994,11.086963679999997
1499,-836.005818,208,239329,32.50653584,1.9300901299999975
1500,-476.151171,58,239387,32.686304359999994,-4.729425210000002
1501,390.346896,240,239627,47.05338786,-2.559935310000002
1502,108.543233,240,239867,47.822183859999996,3.2858276599999976
1503,395.104919,240,240107,54.283323579999994,4.499641869999998
1504,-977.26112,83,240190,32.832417539999994,-6.0437176200000025
1505,-370.030421,112,240302,24.076397879999995,-11.817718560000003
1506,423.107328,240,240542,24.685602519999996,-9.289276420000004
1507,88.193915,240,240782,25.579552519999996,-5.011074920000002
1508,-460.889225,106,240888,6.517684339999997,-13.427009110000004
1509,-426.808804,238,241126,-9.552602160000003,-20.56554341
1510,222.953744,240,241366,-8.730783340000002,-16.07600216
1511,-181.595158,44,241410,-16.034574620000004,-18.741434370000004
1512,-826.169581,238,241648,-24.966346320000003,-23.291382480000003
1513,-273.044748,70,241718,-32.22836544,-28.01742583
1514,294.879557,240,241958,-32.69818312,-21.58615075
1515,-473.723325,67,242025,-33.18762788,-23.136816040000003
1516,477.125412,240,242265,-21.104878199999998,-9.003858540000003
1517,-464.776686,93,242358,-34.43769358,-15.213347820000001
1518,54.593862,240,242598,-36.7058131,-15.649351740000002
1519,166.561762,240,242838,-35.170262,-14.710499450000002
1520,174.652673,240,243078,-35.52625602,-15.114135860000001
1521,-313.983783,198,243276,-32.25719924,-18.81745121
1522,88.956688,240,243516,-33.935725500000004,-19.994788370000002
1523,167.200818,240,243756,-26.280298500000004,-20.130432220000003
1524,186.757688,240,243996,-34.33416746,-19.32620112
1525,-372.240637,77,244073,-45.3953525,-15.525852000000002
1526,95.222758,240,244313,-45.61679686,-15.365549390000002
1527,187.607006,240,244553,-47.86014528,-9.80080603
1528,66.379169,240,244793,-40.373209020000004,-12.12145714
1529,-477.354297,57,244850,-57.74293818,-19.764939650000002
1530,-292.569167,208,245058,-65.03777024,-23.863782580000002
1531,-481.570676,49,245107,-68.03326048,-26.36784756
1532,183.255723,240,245347,-55.50640106000001,-25.605611840000005
1533,80.717359,240,245587,-60.23235616,-26.8860734
1534,83.330691,240,245827,-62.049341000000005,-24.93078247
1535,291.010977,240,246067,-58.5321491,-12.197013700000003
1536,209.21128,240,246307,-45.20863474,-5.745254460000001
1537,-470.356897,109,246416,-47.929324480000005,-6.952757900000002
1538,86.459223,240,246656,-52.710531280000005,-7.837203730000002
1539,174.150743,240,246896,-50.89377466,-9.793636750000001
1540,201.629863,240,247136,-50.3597988,-3.0230903700000016
1541,482.023421,240,247376,-31.806402240000008,-1.237249250000001
1542,96.504448,240,247616,-36.381590980000006,-4.2783261600000015
1543,103.906197,240,247856,-40.30452892000001,-0.03887673000000163
1544,209.737386,240,248096,-17.595071220000005,-0.0953982100000016
1545,-977.108501,69,248165,-43.69897204000001,-5.088159720000002
1546,-867.74019,116,248281,-70.88296618000001,-9.242702700000002
1547,-488.70199,104,248385,-86.4377521,-14.793751480000001
1548,485.00882,240,248625,-84.65897272000001,-15.898784139999998
1549,166.996496,240,248865,-64.59892644,-16.0461953
1550,-356.555672,124,248989,-62.207016460000006,-14.76035605
1551,165.855473,240,249229,-66.69684492,-9.821728530000003
1552,-478.577144,64,249293,-78.43925246,-15.308534300000002
1553,97.377136,240,249533,-84.39380812000002,-15.05524227
1554,86.886542,240,249773,-63.110854880000005,-15.139218670000002
1555,-352.528838,144,249917,-62.76082322000001,-19.342212670000002
1556,75.789028,240,250157,-69.70718922,-22.51079335
1557,-953.063666,98,250255,-90.53234084000002,-32.47639416
1558,-254.419273,163,250418,-86.40294180000001,-39.94262873
1559,199.442289,240,250658,-73.87791994000001,-41.71526105
1560,110.676881,240,250898,-76.1234572,-42.42712027
1561,162.62897,240,251138,-69.23897464000001,-42.63677463
1562,108.353219,240,251378,-50.54851864000001,-37.757432480000006
1563,74.203078,240,251618,-43.60356212000001,-37.91596378
1564,295.828752,240,251858,-43.584578220000004,-38.14138067
1565,303.229204,240,252098,-28.045527640000003,-30.61657776
1566,414.194172,240,252338,-29.304152440000006,-25.20451532
1567,403.026494,240,252578,-11.948088840000004,-23.19289121
1568,307.194448,240,252818,-6.896077120000005,-21.80094511
1569,-345.647186,136,252954,-17.140256080000004,-26.15525904
1570,386.819038,240,253194,-12.896928780000007,-24.211592400000004
1571,312.531088,240,253434,-0.3666313600000046,-16.3119153
1572,-372.607989,97,253531,-9.597924900000004,-21.766825200000003
1573,84.994129,240,253771,-11.242058680000003,-18.76117859
1574,216.663692,240,254011,-10.643938600000004,-22.48905303
1575,184.183856,240,254251,0.4845512599999961,-22.45540062
1576,-435.270975,180,254431,-10.125323400000005,-27.87106013
1577,-837.36032,191,254622,-30.624669920000006,-39.2424076
1578,-870.307096,116,254738,-49.358395220000006,-44.86580212
1579,-371.00316,75,254813,-47.23137248000001,-52.48715533000001
1580,267.408047,240,255053,-36.0318282,-50.534799220000004
1581,385.914297,240,255293,-18.682128740000007,-43.357694609999996
1582,403.336663,240,255533,-14.280509940000007,-34.8934555
1583,-853.775227,202,255735,-32.97036166000001,-46.60135891
1584,89.430288,240,255975,-32.84836972000001,-47.44885536000001
1585,183.636138,240,256215,-34.995866500000005,-46.7640078
1586,-469.50337,89,256304,-48.57015950000001,-46.889397120000005
1587,168.749752,240,256544,-35.78802652,-41.85867550000001
1588,179.015733,240,256784,-33.93689632,-43.32371380000001
1589,99.11116,240,257024,-35.43768798000001,-43.16573131999999
1590,119.023533,240,257264,-37.08981458000001,-43.72480669000001
1591,391.746912,240,257504,-38.89534476000001,-35.350873500000006
1592,-916.58349,228,257732,-59.15710352,-47.76934725
1593,172.310298,240,257972,-57.7890215,-49.04677520999999
1594,-869.576537,87,258059,-79.37529996,-48.48518559
1595,592.265633,240,258299,-47.98781728,-45.84339466
1596,-378.233003,68,258367,-38.197673540000004,-54.54031986
1597,185.205273,240,258607,-24.719528280000006,-55.57864019000001
1598,96.831343,240,258847,-32.483077820000005,-58.57102527
1599,179.622771,240,259087,-32.23055232,-48.41473938
1600,201.013038,240,259327,-21.079178120000005,-41.64309729000001
1601,-375.691436,62,259389,-31.91011630000001,-49.30348061000001
1602,265.004521,240,259629,-17.038483000000006,-47.73886773000001
1603,200.936018,240,259869,-14.967305360000005,-49.68055674
1604,192.546854,240,260109,-12.854099120000006,-37.982477
1605,99.682316,240,260349,-3.809876040000004,-33.285349630000006
1606,402.067697,240,260589,2.7156973399999957,-33.49574594
1607,380.794266,240,260829,29.392855979999993,-30.569742430000005
1608,-253.005503,113,260942,29.42113138,-28.490905210000005
1609,-250.289855,142,261084,20.426488499999994,-26.725715720000004
1610,187.376025,240,261324,21.960471379999998,-27.08149291
1611,273.216793,240,261564,24.172227839999994,-22.533373400000006
1612,-474.741974,64,261628,12.510323979999995,-19.019097330000005
1613,393.762645,240,261868,18.901515319999998,-12.3510234
1614,-455.990509,124,261992,3.8651300999999965,-19.85972406
1615,60.783772,240,262232,-0.983778540000003,-14.514653090000001
1616,-369.676031,116,262348,-16.661182600000004,-22.982667520000003
1617,305.276683,240,262588,-18.616178820000002,-15.282133830000003
1618,117.185332,240,262828,-22.416361140000003,-14.656219130000004
1619,177.014343,240,263068,-11.963130560000003,-14.551693320000002
1620,-360.842251,198,263266,-26.916356340000004,-19.90664256
1621,-308.578129,228,263494,-39.33854068000001,-19.852586020000004
1622,34.886387,240,263734,-31.188653160000005,-20.393289030000002
1623,174.507737,240,263974,-29.398381000000004,-20.320219840000004
1624,-468.604781,103,264077,-43.10375046,-26.873844530000007
1625,672.960535,240,264317,-33.32821688000001,-16.42183281
1626,395.402886,240,264557,-16.71473966,-13.420031530000001
1627,177.674234,240,264797,3.585951419999999,-13.519359250000003
1628,154.139162,240,265037,24.07487658,-12.64175932
1629,-468.405091,107,265144,22.126837959999992,-12.552267260000002
1630,296.057025,240,265384,22.699817519999996,-6.666005340000002
1631,-965.429856,84,265468,-4.327065540000003,-11.504597140000001
1632,104.984609,240,265708,-10.294106620000003,-12.28730828
1633,98.807905,240,265948,8.757556019999997,-12.106402820000001
1634,302.449817,240,266188,13.017946599999998,-9.915211560000001
1635,-372.182166,71,266259,1.9015805199999989,-16.54714299
1636,296.899706,240,266499,17.229642039999998,-15.67025873
1637,164.089245,240,266739,17.136431899999998,-9.32579731
1638,-823.59879,151,266890,-2.9158585600000015,-18.42637744
1639,274.488544,240,267130,0.5916891199999975,-17.42299943
1640,197.478623,240,267370,2.160790919999997,-17.464511830000003
1641,-930.710266,146,267516,-24.288352640000003,-31.5918487
1642,228.475993,240,267756,-1.3871629800000034,-30.272133250000003
1643,-484.296777,181,267937,-14.519304480000002,-36.15416299
1644,172.282598,240,268177,6.317878219999998,-36.52871087
1645,-371.639274,106,268283,-12.960219920000002,-30.4740186
1646,-871.640897,146,268429,-22.828377800000002,-30.513025669999998
1647,106.895569,240,268669,-24.394571880000004,-24.55705008
1648,65.491593,240,268909,-25.021366880000006,-28.75222235
1649,274.18659,240,269149,-23.1300905,-27.68032141
1650,288.106701,240,269389,-21.388217240000003,-21.23369768
1651,-356.639242,89,269478,-21.007173360000007,-26.458644829999997
1652,-874.893984,75,269553,-43.80514346000001,-30.421813229999998
1653,303.646798,240,269793,-41.750927860000004,-28.35911661
1654,215.439252,240,270033,-41.29307990000001,-27.073589509999998
1655,311.818575,240,270273,-37.05035472,-20.430115380000004
1656,65.02184,240,270513,-43.79127186000001,-20.537787259999995
1657,-800.486607,223,270736,-67.41688932,-19.01201667
1658,279.835575,240,270976,-56.76006776,-13.66946819
1659,296.337746,240,271216,-45.82751574000001,-12.700513619999999
1660,83.544071,240,271456,-47.90415482,-12.97184172
1661,121.85478,240,271696,-50.93139508000001,-13.37958362
1662,-452.773073,215,271911,-50.49201706000001,-18.990846540000003
1663,93.989081,240,272151,-56.48748834,-18.792986510000002
1664,69.280466,240,272391,-45.98206884000001,-21.058469369999997
1665,-204.415992,239,272630,-51.28606412,-26.13492133
1666,209.659744,240,272870,-39.69934862,-28.180265610000003
1667,-971.561327,115,272985,-65.23610882000001,-41.92614382
1668,-815.193391,204,273189,-83.88368328,-53.15002221
1669,296.777138,240,273429,-81.48842738,-46.72577897
1670,-451.962133,128,273557,-83.31082502000001,-55.11359068000001
1671,284.738156,240,273797,-71.44449932,-55.39152
1672,213.238135,240,274037,-67.87746436,-49.53305876
1673,376.814388,240,274277,-63.831331340000006,-46.61485617
1674,139.925709,240,274517,-51.660721540000004,-47.382236000000006
1675,63.007957,240,274757,-63.85977310000001,-48.59399499000001
1676,-157.387825,120,274877,-74.91558732,-45.81516349
1677,81.682645,240,275117,-76.83541910000001,-36.624733840000005
1678,173.099171,240,275357,-76.45621892,-26.190671170000005
1679,-442.826911,147,275504,-75.94465532,-26.908908680000003
1680,-870.566038,92,275596,-99.27711658,-38.28864953
1681,220.120152,240,275836,-75.56611642000001,-39.94659098
1682,-482.471238,51,275887,-87.31523336000002,-48.80466999
1683,-382.943728,63,275950,-96.95026602,-44.096355
1684,100.130777,240,276190,-100.99664682000002,-43.98935011
1685,68.803328,240,276430,-92.17693694000002,-45.13767821
1686,-214.853222,235,276665,-102.41199550000002,-42.59117673000001
1687,-167.446393,88,276753,-109.04270826000001,-45.953138179999996
1688,86.89773,240,276993,-90.83277786000001,-46.87431821
1689,-347.934094,182,277175,-103.28123062,-51.34477075000001
1690,48.514094,127,277302,-106.2605212,-52.04986514
1691,67.659327,240,277542,-86.29312934000001,-55.29074099
1692,197.914059,240,277782,-86.90436802,-44.14576550000001
1693,384.949811,240,278022,-69.51943626,-42.01937037
1694,-328.09552,183,278205,-79.52699862000001,-36.6045602
1695,96.039165,240,278445,-70.17342984000001,-41.566824880000006
1696,170.240018,240,278685,-49.33581154,-36.082094670000004
1697,55.916273,240,278925,-50.35539746000001,-37.37498467
1698,179.301769,240,279165,-48.07919394000001,-36.550280410000006
1699,79.768477,240,279405,-51.96755620000001,-37.54882335
1700,-339.789233,187,279592,-64.52547488,-42.95684606
1701,167.093395,240,279832,-54.05082214000001,-37.52899775
1702,94.528041,240,280072,-34.66238164000001,-39.23376255000001
1703,-362.717208,108,280180,-47.98966176000001,-44.870294810000004
1704,193.848992,240,280420,-48.42146696000002,-44.857273430000006
1705,391.98484,240,280660,-46.81814166000001,-41.93424819
1706,582.147603,240,280900,-36.4756264,-40.13344913
1707,103.921471,240,281140,-18.38746484000001,-42.90217708000001
1708,175.276353,240,281380,-20.47864928000001,-38.619358520000006
1709,498.395298,240,281620,-16.43749824000001,-31.132506990000003
1710,271.698762,240,281860,-12.674404420000009,-30.289279620000006
1711,491.553222,240,282100,-5.28043558000001,-28.105915330000006
1712,111.656917,240,282340,6.008164219999992,-22.241926420000006
1713,-481.927425,52,282392,-5.5101659000000085,-30.99882712
1714,268.881528,240,282632,-1.5181446600000084,-23.750106750000004
1715,-458.239186,101,282733,-6.594608540000009,-28.940336330000004
1716,-473.230056,76,282809,-20.252404540000008,-29.975876580000005
1717,498.040662,240,283049,9.139635239999992,-28.048236790000004
1718,394.166826,240,283289,33.32683958,-25.278421850000004
1719,-376.983631,77,283366,19.851624199999993,-30.818401590000004
1720,175.992242,240,283606,32.41071169999999,-25.45005666
1721,-332.872351,203,283809,20.058501559999993,-25.69299888
1722,308.722348,240,284049,21.968185819999988,-22.95463927
1723,-381.644688,42,284091,6.799004299999992,-28.516163520000006
1724,169.47697,240,284331,7.390029519999992,-22.13534601
1725,200.293092,240,284571,10.135732219999992,-26.862020440000002
1726,201.714592,240,284811,17.317780559999992,-28.798903380000006
1727,-479.990051,66,284877,6.084326639999992,-35.37554623
1728,-460.290327,128,285005,-6.583463320000008,-41.51984112
1729,275.269339,240,285245,7.778461679999992,-34.08309682000001
1730,178.970919,240,285485,28.769200819999995,-35.25395788
1731,-435.244651,178,285663,15.661904759999992,-29.95210583
1732,189.553996,240,285903,29.10240943999999,-29.106411960000006
1733,-476.751178,56,285959,27.226260439999997,-34.862002790000005
1734,201.196294,240,286199,29.247570779999993,-35.87453802
1735,85.030535,240,286439,29.572114919999994,-31.30241101
1736,82.878453,240,286679,35.52674842,-33.44262354000001
1737,197.777189,240,286919,42.831220059999985,-33.10574410000001
1738,208.740454,240,287159,45.268074539999986,-22.782351660000003
1739,-477.160088,81,287240,42.68355465999999,-30.298837980000002
1740,91.347896,240,287480,43.540230699999995,-31.360145250000002
1741,103.536696,240,287720,44.25777808,-21.01767563
1742,69.302352,240,287960,41.685543939999995,-22.609412040000002
1743,91.627747,240,288200,35.81910265999999,-16.8501668
1744,194.055965,240,288440,46.262132359999995,-16.632433130000003
1745,176.742037,240,288680,47.87618979999999,-11.148620020000003
1746,386.383093,240,288920,52.199051299999994,1.4316198799999973
1747,163.866223,240,289160,54.35805029999999,2.001326419999997
1748,223.930514,240,289400,55.250625199999995,3.5857156299999975
1749,139.962098,240,289640,56.45449761999999,2.243470709999997
1750,-452.427449,150,289790,54.201733299999994,-5.161870790000003
1751,-284.601814,42,289832,45.16782911999999,-4.441496510000003
1752,203.669625,240,290072,47.35066079999999,6.344139579999998
1753,-433.624744,209,290281,45.93251007999999,-1.0285758400000027
1754,-860.208295,157,290438,24.85136433999999,-11.785051310000004
1755,260.076301,240,290678,22.213193559999993,-12.302474050000002
1756,151.667356,240,290918,13.603588619999993,-11.436018890000003
1757,158.05993,240,291158,14.686357799999994,-1.8505535200000016
1758,398.259434,240,291398,19.146019419999995,-0.6663149300000015
1759,94.469744,240,291638,11.067508339999995,-2.684994950000002
1760,198.749775,240,291878,9.608528599999994,-1.5329379100000018
1761,182.739497,240,292118,3.432254099999995,-0.9240907400000018
1762,127.127904,240,292358,3.7416738399999954,4.874919029999998
1763,-348.90597,107,292465,6.402102939999995,0.44596851999999787
1764,95.365012,240,292705,2.931772619999995,0.7068139799999977
1765,-472.149954,132,292837,2.6535572599999955,-1.970525640000002
1766,63.614843,240,293077,13.390455239999994,-3.4309746500000022
1767,233.2718,240,293317,8.095077999999996,8.617356619999999
1768,212.902354,240,293557,4.469788559999995,18.898314069999998
1769,-835.253272,173,293730,-4.695604260000005,7.578009969999997
1770,-481.767772,58,293788,-17.850804540000002,7.279953579999999
1771,199.538428,240,294028,-7.202588960000005,6.427956299999998
1772,-355.486669,102,294130,-20.486769300000006,0.7407082599999978
1773,-838.975537,207,294337,-29.633386280000003,-11.417190990000003
1774,300.332998,240,294577,-27.016265720000007,-9.813118100000004
1775,-372.90215,85,294662,-38.480170560000005,-14.172219170000004
1776,203.609594,240,294902,-38.44227052000001,-10.562244980000004
1777,-921.489701,161,295063,-47.27226352,-20.593968440000005
1778,296.617608,240,295303,-32.134104820000005,-19.358784070000006
1779,159.017599,240,295543,-34.45913962,-13.340338970000005
1780,283.608678,240,295783,-32.366384440000004,-1.7985918100000027
1781,197.262288,240,296023,-19.716245660000006,-2.027170450000002
1782,210.658521,240,296263,-19.294155160000006,4.904127139999997
1783,85.630081,240,296503,-8.046529980000006,9.589865229999997
1784,181.218405,240,296743,-8.446087760000006,10.400741509999998
1785,191.286749,240,296983,-6.320963480000007,11.625575719999997
1786,169.723986,240,297223,-4.584052820000007,15.471347799999998
1787,121.174364,240,297463,-6.116109320000008,18.357555369999996
1788,375.188314,240,297703,-2.7871521200000076,21.24046121
1789,111.519878,240,297943,8.986447199999992,25.835000929999996
1790,33.788767,240,298183,7.835264619999992,25.68774766
1791,-362.698541,112,298295,-1.4894401200000074,21.384168979999995
1792,268.60219,240,298535,2.4965566399999926,22.09105029
1793,-984.558887,44,298579,-19.027176040000008,8.395963309999997
1794,189.714756,240,298819,-19.11400022000001,13.574066069999999
1795,284.091778,240,299059,-16.96700540000001,15.454592199999997
1796,91.239731,240,299299,-22.86987264000001,14.664589329999998
1797,188.036186,240,299539,-22.386473380000012,15.985788459999998
1798,103.679327,240,299779,-24.79149712000001,15.229564039999996
1799,102.111384,240,300019,-25.548511400000006,15.452993109999998
1800,-420.674226,185,300204,-24.913446940000007,14.644143179999999
1801,404.218323,240,300444,-11.137044200000009,17.015392459999997
1802,104.729704,240,300684,-13.11584262000001,17.11740909
1803,-864.884025,94,300778,-21.741028240000006,12.095740919999999
1804,298.819295,240,301018,1.4395235599999934,13.145443949999999
1805,205.088944,240,301258,0.3397764199999932,11.276484989999998
1806,186.756441,240,301498,1.0415581199999928,7.322573369999998
1807,299.91051,240,301738,3.8785697199999927,9.282463759999999
1808,87.232847,240,301978,-2.3419620200000075,8.402028699999999
1809,-438.017174,208,302186,-12.991700380000006,-0.9620960200000019
1810,190.965547,240,302426,-13.14738494000001,-1.7694281700000019
1811,-35.383883,170,302596,-17.509852540000008,-7.038799220000002
1812,188.820958,240,302836,-16.275991460000007,-6.267158810000003
1813,83.178481,240,303076,-7.634302440000007,-0.6160997500000022
1814,80.837577,240,303316,-7.924851140000007,-2.496539260000002
1815,93.056861,240,303556,3.3792851599999927,3.016421209999998
1816,177.841116,240,303796,5.6638106199999925,9.527132929999999
1817,173.59815,240,304036,4.4703376199999925,6.282707809999998
1818,291.036572,240,304276,6.033021979999992,5.251405269999998
1819,28.568208,240,304516,23.30945157999999,9.306923659999999
1820,178.912486,240,304756,36.523056739999994,9.336126099999998
1821,209.377849,240,304996,36.71984516,14.758628099999996
1822,164.363594,240,305236,47.11685041999999,13.31504056
1823,145.168653,240,305476,66.79973422,18.583173969999997
1824,201.279714,240,305716,64.81866853999999,18.90120141
1825,215.397924,240,305956,76.58467001999999,19.052249729999996
1826,290.39508,240,306196,78.32037973999999,19.93905461
1827,-375.328967,63,306259,89.24359442,20.985665450000003
1828,396.036061,240,306499,91.23196347999999,29.548929329999996
1829,488.348253,240,306739,97.81857656,31.679718469999997
1830,390.185331,240,306979,99.95010962,33.79186259
1831,299.653392,240,307219,101.99793170000001,41.140843020000005
1832,81.263626,240,307459,99.41003380000001,40.057939319999996
1833,293.806866,240,307699,103.57356949999999,47.76351976
1834,286.294588,240,307939,105.67509316,48.6145027
1835,187.796664,240,308179,105.60529146,49.64216399
1836,46.888663,240,308419,103.148585,49.28226608999999
1837,80.856557,240,308659,102.34222885999999,48.11305977
1838,272.532737,240,308899,100.28911731999999,48.7509826
1839,191.366858,240,309139,101.88605691999999,55.436252059999994
1840,164.073436,240,309379,104.49175029999998,56.16350746
1841,481.177959,240,309619,121.36928029999999,59.939920089999994
1842,-436.241148,229,309848,107.27241354,54.88448509
1843,387.304039,240,310088,134.70967206,57.84124801
1844,278.935052,240,310328,136.49407798,58.69003888
1845,65.118208,240,310568,132.11460658,57.57380059
1846,49.429762,240,310808,131.2784072,54.204267279999996
1847,-480.104887,58,310866,117.91558573999998,47.76455618
1848,289.00834,240,311106,121.62216599999999,48.415334439999995
1849,-241.090793,162,311268,114.75812246,44.60480553
1850,389.500122,240,311508,130.96160942,53.024081239999994
1851,226.336084,240,311748,127.40396464,58.133460219999996
1852,-932.814154,159,311907,106.65308748,46.76862242999999
1853,490.227897,240,312147,133.75532592,56.00714883999999
1854,-461.088616,121,312268,118.5571677,59.99834563
1855,285.808824,240,312508,120.17156529999998,60.25567086
1856,183.526402,240,312748,120.10696451999998,60.57426132
1857,312.115555,240,312988,120.35106542,62.11481756999999
1858,62.94745,240,313228,119.86535747999999,58.761697729999995
1859,285.17392,240,313468,134.32917936,60.66873949
1860,168.101338,240,313708,133.87189518,60.36225512
1861,299.192369,240,313948,140.56342021999998,61.526783839999986
1862,-940.212527,191,314139,117.98275052,50.85337952999999
1863,114.23274,240,314379,118.60383569999998,55.48476663
1864,46.859907,240,314619,117.9242823,54.99971558
1865,307.540795,240,314859,122.21396098,62.796623069999995
1866,-459.988671,127,314986,109.45736523999999,57.560587930000004
1867,-458.907101,106,315092,96.80726021999999,50.63879891999999
1868,64.900132,240,315332,92.28453141999998,49.1587767
1869,195.541703,240,315572,95.62400132,59.466726449999996
1870,172.495363,240,315812,95.49565886,66.0093578
1871,145.354641,240,316052,94.2151947,65.46751993
1872,80.194492,240,316292,92.53181266,69.82433153999999
1873,464.059024,240,316532,98.90962007999998,82.85467715
1874,353.467591,240,316772,101.95337762,83.38602308
1875,312.265929,240,317012,103.89073772,90.23770387
1876,-480.257837,57,317069,88.47767937999998,83.39902956
1877,128.396169,240,317309,98.5521821,93.89788826
1878,602.224932,240,317549,102.67595951999999,96.9539615
1879,63.310984,240,317789,94.17521414,95.99689534999999
1880,172.446766,240,318029,89.82044284,94.88527623
1881,-481.848399,41,318070,74.19040702,88.09416936
1882,-354.547392,157,318227,65.47418666,82.44211023
1883,79.332149,240,318467,61.184692319999996,82.37913091
1884,97.918625,240,318707,57.41717305999999,81.54613311
1885,175.183046,240,318947,57.16490069999999,81.38509608
1886,524.981434,240,319187,66.72675611999999,84.93767055999999
1887,310.196886,240,319427,71.31356269999999,86.82789578
1888,401.081145,240,319667,73.88453086,87.08682409
1889,89.788315,240,319907,71.85296,86.86950845999999
1890,293.163044,240,320147,74.43475216,89.46325122999998
1891,84.16439,240,320387,66.49448077999999,93.93188054000001
1892,194.908436,240,320627,79.11747246,93.19494299999998
1893,-382.373859,41,320668,63.72391449999999,99.21679328
1894,-738.274656,222,320890,43.37972033999999,89.93689916
1895,506.177346,240,321130,52.200903099999984,92.15775484000001
1896,286.441341,240,321370,56.94113468,94.10977094
1897,91.259607,240,321610,68.36842456,93.14200515
1898,96.869849,240,321850,64.52565474,93.07391037
1899,188.713714,240,322090,73.12174488,93.93993367000002
1900,-264.390495,88,322178,60.04393253999999,95.50277097999998
1901,92.902961,240,322418,57.37527007999999,92.38961736000002
1902,215.263773,240,322658,80.33682861999999,93.49495804999998
1903,71.508761,240,322898,71.96244589999999,102.85888591000001
1904,64.254591,240,323138,82.46931004,100.51323886999998
1905,87.911789,240,323378,78.51136934,99.34146731999999
1906,303.875644,240,323618,80.91835418000001,100.51265935
1907,104.293674,240,323858,76.76191655999999,98.55649099
1908,641.81487,240,324098,88.33926496,104.10231121999999
1909,386.119969,240,324338,90.35818594,112.34368265
1910,76.878779,240,324578,88.53373475999999,111.20281497
1911,160.555038,240,324818,85.76098814000001,113.16220417999999
1912,689.314675,240,325058,118.35153217999999,118.16714135000001
1913,158.959812,240,325298,119.24607362,118.92495466
1914,179.384667,240,325538,121.89656882000001,119.91042556000001
1915,190.873484,240,325778,119.56322259999999,120.88859179
1916,178.522824,240,326018,132.3334525,120.89540887000001
1917,-959.427135,113,326131,122.32305182,109.56515601999999
1918,-958.225345,137,326268,101.86054227999999,97.07253684999999
1919,52.687057,240,326508,99.00344935999999,97.31372534
1920,184.066075,240,326748,99.23486359999998,97.36526123
1921,83.010127,240,326988,97.98797332,96.10158401000001
1922,92.666439,240,327228,98.23741226,95.38461245999999
1923,276.873371,240,327468,94.49369920000001,96.70165964000002
1924,287.171393,240,327708,93.16777524,97.56057643
1925,699.562955,240,327948,100.91371576,102.40222674
1926,-252.017858,144,328092,105.47851534,96.97809735999999
1927,80.217414,240,328332,104.51494024,101.53356117000001
1928,489.599762,240,328572,102.26243683999999,102.46919818
1929,191.941168,240,328812,104.83504052,99.50512733
1930,104.890027,240,329052,103.48390574000001,96.65217429
1931,-454.788224,147,329199,104.02510924,89.10775813000001
1932,151.156407,240,329439,114.13918522,89.80668594
1933,-339.941775,160,329599,105.75370674,83.46919953000001
1934,-449.533306,135,329734,94.80466812,76.11092058999999
1935,176.730931,240,329974,94.83562582,76.00026326
1936,224.939377,240,330214,88.83478468,77.78077040000001
1937,67.188149,240,330454,83.97460994,77.64408632
1938,498.282328,240,330694,85.91863359999999,79.90158223
1939,391.094092,240,330934,91.94474914,81.89885457
1940,515.753301,240,331174,96.39655428,85.41565322000001
1941,-474.621065,88,331262,85.22084518,75.85766298
1942,171.227657,240,331502,84.74722960000001,81.93235103
1943,101.185098,240,331742,94.41840874000002,79.07116162
1944,-157.846305,144,331886,106.02697576,74.70334805
