Step,Reward,Optimal action (%)
859,0.018186392106333164,0.104
860,0.010559183658825242,0.108
861,-0.04908611033693435,0.1075
862,-0.01797895367391947,0.0955
863,-0.025393927347220648,0.098
864,-0.033980926130856924,0.0985
865,0.02258356230059602,0.108
866,-0.07307169724601978,0.095
867,0.0004911026617389386,0.1055
868,0.019040384083149973,0.103
869,-0.02351704538991034,0.101
870,-0.03244153965272262,0.1075
871,-0.014960205353327918,0.1015
872,-0.04945152021370904,0.093
873,0.022466108264364983,0.105
874,0.013911020274331897,0.1
875,0.010376464302182285,0.0965
876,-0.030923420880627057,0.0985
877,-0.011355981166098372,0.1025
878,-0.006358891585783571,0.1
879,0.005031672055600409,0.1015
880,0.023846156341980795,0.1025
881,-0.0003471549513624652,0.101
882,0.033798226429918775,0.096
883,-0.030404044723223694,0.0985
884,0.022874000346877293,0.102
885,0.05445901468503596,0.1
886,0.06457402918293599,0.0965
887,0.027624161301996474,0.0975
888,0.02096130556508717,0.1195
889,-0.023739412888640225,0.094
890,0.00814998460155739,0.1035
891,0.006165764890139962,0.0965
892,-0.00655926359284484,0.0925
893,0.03425720231334632,0.111
894,-0.036692955582668545,0.096
895,-0.03170077738203526,0.1
896,-0.035898864575024364,0.0995
897,0.027712690589939026,0.099
898,0.008312327587328203,0.097
899,-0.007903522031860502,0.1
900,-0.0409494585927286,0.0975
901,0.020725147701762096,0.105
902,-0.022904071023108086,0.1055
903,0.04896027239728892,0.097
904,0.0036824154521843478,0.095
905,-0.040604715598728,0.106
906,-0.004179072286054045,0.09
907,0.06262207253937968,0.102
908,-0.03851549855439629,0.091
909,-0.0040851849388033505,0.0965
910,0.06779446449959596,0.105
911,-0.009048809891940197,0.0965
912,-0.014513745402208815,0.0975
913,-0.002643646944035531,0.107
914,-0.04544074790633537,0.101
915,-0.01573074042423501,0.1
916,0.004750306523181489,0.098
917,0.014480832663686589,0.091
918,0.008687238243961512,0.0925
919,0.02225823492893076,0.0885
920,0.010458365062156154,0.1
921,-0.016078622222983768,0.0985
922,0.02650415439523027,0.0995
923,0.049130502037714574,0.101
924,-0.02132104573120367,0.1045
925,-0.006691710574351437,0.096
926,0.009644248476559184,0.1035
927,0.009446338685845245,0.1145
928,-0.05614865130427764,0.0895
929,-0.03264785207109628,0.0995
930,0.019785256713142404,0.0955
931,-0.0022113195358719503,0.1075
932,-0.002557615002353535,0.099
933,-0.04573503611698584,0.095
934,-0.04657572619378054,0.093
935,-0.02619465028380079,0.0905
936,-0.0049625693478297485,0.095
937,0.007374146712844743,0.09
938,-0.01973255913833386,0.1075
939,-0.05254227328786215,0.0955
940,-0.005981973132148837,0.107
941,0.03955075486952734,0.1035
942,0.017018634945080283,0.1
943,0.03875367593355233,0.1115
944,0.023329839694654644,0.106
945,-0.03856232318052785,0.0955
946,0.03297658754523052,0.1105
947,0.019526532088007875,0.106
948,-0.04454676136258624,0.1125
949,-0.06275832898037025,0.088
950,0.03402200073139835,0.105
951,-0.05317229213436013,0.1025
952,0.0659635321249341,0.0955
953,0.0214469100077092,0.11
954,0.0057581742211063455,0.104
955,0.021491876281528474,0.1025
956,-0.0060498240625728155,0.107
957,-0.06186668599333003,0.092
958,0.00961181019394734,0.108
959,-0.019644789769641766,0.105
960,-0.03978268082130072,0.0915
961,0.01702179233587174,0.1015
962,-0.008603070609852645,0.103
963,-0.06289784273015107,0.0995
964,-0.031828414912797816,0.091
965,0.0019818529758236433,0.0885
966,0.05354882059975936,0.1145
967,-0.0007175198740305415,0.108
968,0.02534344824682116,0.1065
969,0.04184796692664943,0.109
970,0.015499260578726323,0.106
971,-0.03136804520656651,0.083
972,-0.0023324452200364724,0.0925
973,-0.0010873519890227798,0.1035
974,-0.0199763065138775,0.1115
975,0.008002527471877836,0.0915
976,-0.04186488373266044,0.093
977,-0.0009359525339190046,0.106
978,-0.02894340707627858,0.096
979,-0.03852462845191199,0.0855
980,0.007164337018551288,0.0965
981,0.01833490421302873,0.103
982,0.010462192037022724,0.1105
983,0.01916208493096954,0.0995
984,-0.020330814723935928,0.106
985,-0.011336396856306935,0.1085
986,-0.04172335890746457,0.108
987,0.09323643321816644,0.1165
988,-0.034685126824577056,0.1005
989,0.03515025824964328,0.1095
990,0.043261765216971476,0.1195
991,0.040115160552365324,0.1025
992,0.00666952264645078,0.1015
993,-0.0006147166126512619,0.1035
994,-0.025039801681060552,0.098
995,0.007710882093770881,0.1065
996,0.008551078344102835,0.104
997,0.055885238600099946,0.113
998,0.03134018501938211,0.112
999,0.007218517465610269,0.101
1000,0.04402808174171457,0.093
