Episodio,Recompensa_Promedio,Desviacion_Estandar
4.016000000000000000e+04,-9.509713340654784020e+00,1.422178128934525887e-03
4.017000000000000000e+04,-9.500723058378930830e+00,5.407201167261455055e-03
4.018000000000000000e+04,-9.507120225577228467e+00,3.784820999556792742e-03
4.019000000000000000e+04,-9.528712479091169030e+00,3.709189599343964971e-03
4.020000000000000000e+04,-9.486272696317158193e+00,8.270325996232230636e-03
4.021000000000000000e+04,-9.502909820681718855e+00,4.382063620084863942e-03
4.022000000000000000e+04,-9.495479712605110478e+00,5.716855084731520265e-03
4.023000000000000000e+04,-9.504285644501180741e+00,1.063638156828528025e-02
4.024000000000000000e+04,-9.504097617481086502e+00,5.143020513997953458e-04
4.025000000000000000e+04,-9.470110616560321048e+00,4.256814538185338392e-02
4.026000000000000000e+04,-9.507236153012446067e+00,7.938512778952855342e-03
4.027000000000000000e+04,-9.501926549191153981e+00,1.642686328005726892e-02
4.028000000000000000e+04,-9.496421242206565694e+00,2.206933601863703132e-02
4.029000000000000000e+04,-9.513891829446183834e+00,2.065426131962144751e-02
4.030000000000000000e+04,-9.503889755391424998e+00,1.233418232472693887e-02
4.031000000000000000e+04,-9.486111101798769596e+00,3.396049971756820440e-02
4.032000000000000000e+04,-9.488125963487451742e+00,1.851638001130506694e-02
4.033000000000000000e+04,-9.496489642873836345e+00,8.350499797674437730e-03
4.034000000000000000e+04,-9.488461905678011732e+00,2.186657720645346359e-02
4.035000000000000000e+04,-9.502380139628538558e+00,1.734616605339311945e-02
4.036000000000000000e+04,-9.473245329408594984e+00,8.108478214435166365e-03
4.037000000000000000e+04,-9.508812915134459587e+00,8.692591461476162351e-03
4.038000000000000000e+04,-9.493804194144964015e+00,2.836029197179801287e-02
4.039000000000000000e+04,-9.494017146871721380e+00,1.225558924921088533e-02
4.040000000000000000e+04,-9.497793730186264938e+00,2.431320949114912366e-02
4.041000000000000000e+04,-9.464523269955886775e+00,3.221478236088337610e-02
4.042000000000000000e+04,-9.514571487132538863e+00,8.818263494143607772e-04
4.043000000000000000e+04,-9.515595658946127244e+00,1.105675152298069008e-02
4.044000000000000000e+04,-9.499449225976404065e+00,4.813753549042232294e-03
4.045000000000000000e+04,-9.490525579423209734e+00,2.557460289258273178e-02
4.046000000000000000e+04,-9.498514405849309838e+00,3.087082061355150842e-02
4.047000000000000000e+04,-9.495631017658201500e+00,3.423543540657547624e-03
4.048000000000000000e+04,-9.524031373469338035e+00,1.069637702116654765e-02
4.049000000000000000e+04,-9.471228190087455090e+00,4.151713536204315602e-02
4.050000000000000000e+04,-9.497722984967989390e+00,1.414119349309572726e-02
4.051000000000000000e+04,-9.504027616941613132e+00,1.054492076056057215e-02
4.052000000000000000e+04,-9.504519462773499683e+00,9.451601293134714865e-03
4.053000000000000000e+04,-9.498318388905559573e+00,4.208961127278421088e-03
4.054000000000000000e+04,-9.507787002894307449e+00,1.916043901346320411e-02
4.055000000000000000e+04,-9.466455854347181287e+00,5.332515596983888884e-03
4.056000000000000000e+04,-9.498591598265702984e+00,1.280815847921168427e-02
4.057000000000000000e+04,-9.496258773855785762e+00,6.418255144954088109e-03
4.058000000000000000e+04,-9.509912802517785479e+00,3.294541151038110627e-03
4.059000000000000000e+04,-9.496562266853242562e+00,3.527812432271737464e-03
4.060000000000000000e+04,-9.489504783997610105e+00,2.319231492968754083e-04
4.061000000000000000e+04,-9.501674026006558194e+00,1.884251862117114484e-02
4.062000000000000000e+04,-9.514507889771568472e+00,2.171747290930081675e-02
4.063000000000000000e+04,-9.482701227007652278e+00,5.885013459696608606e-03
4.064000000000000000e+04,-9.497952837076962140e+00,1.687646575082268896e-02
4.065000000000000000e+04,-9.509758064525337673e+00,8.020173018602250181e-03
4.066000000000000000e+04,-9.506748595277889180e+00,8.168870418355567153e-03
4.067000000000000000e+04,-9.501946628083079105e+00,6.984575308501383972e-03
4.068000000000000000e+04,-9.506502567921675251e+00,1.279992546049246727e-02
4.069000000000000000e+04,-9.488962421571851991e+00,4.720326817777120709e-03
4.070000000000000000e+04,-9.522166618754908995e+00,5.828247581298739988e-03
4.071000000000000000e+04,-9.498942592758911729e+00,2.627730947529460792e-02
4.072000000000000000e+04,-9.514229410641043216e+00,2.480018858259125381e-02
4.073000000000000000e+04,-9.490627969658916641e+00,4.323014560517624005e-02
4.074000000000000000e+04,-9.504340138156113227e+00,4.989872972635644999e-03
4.075000000000000000e+04,-9.503019589562532232e+00,1.639277197102728678e-02
4.076000000000000000e+04,-9.504144340488434040e+00,1.755380121330052390e-02
4.077000000000000000e+04,-9.462509390491668171e+00,1.757841674215843142e-02
4.078000000000000000e+04,-9.503647352125891956e+00,1.350669616582145238e-03
4.079000000000000000e+04,-9.508792205804709852e+00,5.628928434520119595e-04
4.080000000000000000e+04,-9.469263401400425550e+00,2.466234869232675209e-02
4.081000000000000000e+04,-9.509742723712003354e+00,3.110922571542040771e-02
4.082000000000000000e+04,-9.498445265076593813e+00,9.859503820989878875e-03
4.083000000000000000e+04,-9.488003673827575923e+00,1.190353244727049287e-02
4.084000000000000000e+04,-9.497211499315481475e+00,2.517351250633126369e-03
4.085000000000000000e+04,-9.471018127089543270e+00,5.503693422543420866e-03
4.086000000000000000e+04,-9.503077394952425649e+00,9.970741031631646933e-03
4.087000000000000000e+04,-9.509155872142173394e+00,9.350132660582488597e-03
4.088000000000000000e+04,-9.462656415263795751e+00,5.297498478880058315e-03
4.089000000000000000e+04,-9.519078915671748575e+00,3.504235147564038755e-03
4.090000000000000000e+04,-9.502827327926762990e+00,1.621139712538965938e-02
4.091000000000000000e+04,-9.492074577029029570e+00,3.446740535193448807e-03
4.092000000000000000e+04,-9.507714825503366995e+00,8.805872488570898327e-04
4.093000000000000000e+04,-9.514889476023091319e+00,1.627635737650123815e-03
4.094000000000000000e+04,-9.509717420970501323e+00,1.678678863045846015e-02
4.095000000000000000e+04,-9.509195239893038831e+00,9.276743034340562133e-03
4.096000000000000000e+04,-9.498929641538904178e+00,6.187702339121692319e-03
4.097000000000000000e+04,-9.499249692042866400e+00,1.662976330026122440e-02
4.098000000000000000e+04,-9.498712265944000421e+00,6.552165250883312808e-03
4.099000000000000000e+04,-9.514530025786038792e+00,1.838784032988449724e-02
4.100000000000000000e+04,-9.500118101863504805e+00,5.860955199542772220e-03
4.101000000000000000e+04,-9.491400308774061045e+00,4.380432247340415586e-03
4.102000000000000000e+04,-9.501843585590723507e+00,2.876226876863352544e-02
4.103000000000000000e+04,-9.484081142394353847e+00,2.089256674087813792e-02
4.104000000000000000e+04,-9.500242231621690792e+00,5.010860696581964646e-03
4.105000000000000000e+04,-9.502341050831585534e+00,1.309543481505759388e-02
4.106000000000000000e+04,-9.509184965374167575e+00,4.425033472198691697e-03
4.107000000000000000e+04,-9.483024189635713697e+00,4.949184933085604143e-03
4.108000000000000000e+04,-9.495580033634437811e+00,1.413131661513666870e-02
4.109000000000000000e+04,-9.475401965756340417e+00,3.341662551946278370e-02
4.110000000000000000e+04,-9.503181098553355355e+00,1.141226785300819557e-02
4.111000000000000000e+04,-9.514900571887494607e+00,1.044505663403594298e-02
4.112000000000000000e+04,-9.496187832455397881e+00,2.048841254203459528e-03
4.113000000000000000e+04,-9.498463831276923841e+00,7.409132082306868483e-03
4.114000000000000000e+04,-9.486435487196825278e+00,1.473986317305264748e-02
4.115000000000000000e+04,-9.519768292040335922e+00,4.191043739289135317e-03
4.116000000000000000e+04,-9.489805259128100801e+00,4.599149740060237690e-02
4.117000000000000000e+04,-9.493034091649693806e+00,1.661317036064424713e-02
4.118000000000000000e+04,-9.526020232413827671e+00,1.170391868485776143e-02
4.119000000000000000e+04,-9.480801946391668622e+00,9.961660858330390056e-03
4.120000000000000000e+04,-9.521425100527210361e+00,9.348745227658383783e-03
4.121000000000000000e+04,-9.509836200951067298e+00,1.277068690301685905e-02
4.122000000000000000e+04,-9.479915751011855463e+00,1.796432068014652828e-02
4.123000000000000000e+04,-9.514531269585459583e+00,1.970855956319006452e-02
4.124000000000000000e+04,-9.478038514051029040e+00,4.036223225500457090e-03
4.125000000000000000e+04,-9.523302009910004529e+00,8.733349293191139395e-03
4.126000000000000000e+04,-9.494513713882795969e+00,1.237381032194839747e-03
4.127000000000000000e+04,-9.486467667471586651e+00,1.603613946489446107e-03
4.128000000000000000e+04,-9.504843468645844951e+00,6.324618567749240583e-03
4.129000000000000000e+04,-9.516507323682306563e+00,5.526265006414732284e-03
4.130000000000000000e+04,-9.484650229147142397e+00,1.398485748388811345e-02
4.131000000000000000e+04,-9.515526097544572792e+00,1.451911497367674997e-04
4.132000000000000000e+04,-9.505894408617356461e+00,7.200045964340873184e-03
4.133000000000000000e+04,-9.521965848586413372e+00,2.094776135484366364e-03
4.134000000000000000e+04,-9.507630596372893095e+00,1.114300992615646635e-02
4.135000000000000000e+04,-9.486931713114767462e+00,3.724012046411040444e-03
4.136000000000000000e+04,-9.491161032807450937e+00,2.214195191446055588e-02
4.137000000000000000e+04,-9.485688618647156289e+00,3.053825494293960219e-02
4.138000000000000000e+04,-9.494283642127186340e+00,6.128635904584456284e-03
4.139000000000000000e+04,-9.507972419041685441e+00,4.567670501362641744e-03
4.140000000000000000e+04,-9.505179444048383886e+00,3.269099843302036845e-03
4.141000000000000000e+04,-9.503657789849746962e+00,6.479027062846753893e-04
4.142000000000000000e+04,-9.499371330576170891e+00,5.583729660807001949e-03
4.143000000000000000e+04,-9.497845825652088791e+00,6.298062606271415120e-04
4.144000000000000000e+04,-9.486978124713454363e+00,2.252173547503666384e-02
4.145000000000000000e+04,-9.508349348255119793e+00,7.428116281959162848e-03
4.146000000000000000e+04,-9.514267288253607902e+00,1.037578078289413952e-03
4.147000000000000000e+04,-9.485399686384141660e+00,1.660323401185070935e-02
4.148000000000000000e+04,-9.479388643871448750e+00,1.682790070005690808e-02
4.149000000000000000e+04,-9.506354731678259284e+00,1.824355079588890760e-02
4.150000000000000000e+04,-9.494053386309904141e+00,1.102649386238763185e-02
4.151000000000000000e+04,-9.505858282239994850e+00,6.871326702928115537e-03
4.152000000000000000e+04,-9.496647851514833150e+00,1.387450171362303308e-02
4.153000000000000000e+04,-9.477353982781581365e+00,5.505370186186908654e-03
4.154000000000000000e+04,-9.533503697844857072e+00,1.192195184869948577e-02
4.155000000000000000e+04,-9.474341847758179114e+00,5.522799297181357758e-03
4.156000000000000000e+04,-9.499448809370715452e+00,8.851796327171257417e-03
4.157000000000000000e+04,-9.497608715711747251e+00,5.225989803172126358e-03
4.158000000000000000e+04,-9.512768127578080879e+00,4.749750646858785785e-03
4.159000000000000000e+04,-9.476457740624203652e+00,1.599130939216841796e-02
4.160000000000000000e+04,-9.496061724742270727e+00,8.744076056910188299e-04
4.161000000000000000e+04,-9.477583840854475028e+00,1.357832123355429133e-02
4.162000000000000000e+04,-9.495703888180134555e+00,2.632542937603865596e-02
4.163000000000000000e+04,-9.503007632205545008e+00,1.011526460266409799e-02
4.164000000000000000e+04,-9.481596717845359734e+00,7.137947557135149168e-03
4.165000000000000000e+04,-9.503292938540672807e+00,1.934952025196778891e-03
4.166000000000000000e+04,-9.505456980441806536e+00,6.651379600608464671e-05
4.167000000000000000e+04,-9.486259913674512489e+00,1.256124955062265514e-02
4.168000000000000000e+04,-9.512372999768130555e+00,4.722909333437996793e-03
4.169000000000000000e+04,-9.495905565934773307e+00,8.741232835500767351e-04
4.170000000000000000e+04,-9.499363030444634148e+00,1.144366898025150903e-02
4.171000000000000000e+04,-9.521482329257008104e+00,1.035288237301212888e-02
4.172000000000000000e+04,-9.516696225148500332e+00,1.776886201795058184e-02
4.173000000000000000e+04,-9.518472384155961308e+00,1.716662826353676508e-02
4.174000000000000000e+04,-9.513083856160395868e+00,7.113084214665832405e-03
4.175000000000000000e+04,-9.507831801902142388e+00,4.602601856095844823e-03
4.176000000000000000e+04,-9.481709664110315572e+00,8.522055134580597269e-03
4.177000000000000000e+04,-9.485739877978307533e+00,3.154469202365106639e-02
4.178000000000000000e+04,-9.517903788816578725e+00,7.408778020851158885e-03
4.179000000000000000e+04,-9.486884403247097808e+00,1.095098774210079284e-02
4.180000000000000000e+04,-9.498410773557536046e+00,1.286160284348802918e-02
4.181000000000000000e+04,-9.494859061190634719e+00,1.999740339747724249e-02
4.182000000000000000e+04,-9.495694397152043109e+00,8.812795381647475779e-03
4.183000000000000000e+04,-9.513133929763242236e+00,2.239515332232322464e-03
4.184000000000000000e+04,-9.484184477769083799e+00,9.236597739143093122e-03
4.185000000000000000e+04,-9.490199492205842802e+00,3.945167214638445330e-04
4.186000000000000000e+04,-9.478377652322077296e+00,7.593806500592492625e-03
4.187000000000000000e+04,-9.499054581559768451e+00,1.099772067711501933e-02
4.188000000000000000e+04,-9.504423390747508193e+00,2.240926486166738840e-02
4.189000000000000000e+04,-9.500606902456020464e+00,2.121685036477760633e-02
4.190000000000000000e+04,-9.501061497663183530e+00,5.988278277302860886e-03
4.191000000000000000e+04,-9.502235421709748664e+00,1.521282721089178835e-02
4.192000000000000000e+04,-9.496195085179632400e+00,2.770153975149458603e-02
4.193000000000000000e+04,-9.520106921643053610e+00,4.082814142325474904e-03
4.194000000000000000e+04,-9.508407256854114920e+00,2.293194855157665302e-03
4.195000000000000000e+04,-9.501217332794944070e+00,4.968075034749830365e-03
4.196000000000000000e+04,-9.487904186446918686e+00,7.015632155488837896e-03
4.197000000000000000e+04,-9.504513546400668034e+00,1.330957379159336540e-02
4.198000000000000000e+04,-9.475697241677575988e+00,1.774259668941535750e-02
4.199000000000000000e+04,-9.501346463368619766e+00,2.182889487708994380e-02
4.200000000000000000e+04,-9.492433407850352722e+00,1.177779893509889320e-02
4.201000000000000000e+04,-9.506090230847995315e+00,6.490001284465307663e-03
4.202000000000000000e+04,-9.499564143328132815e+00,1.920555137821988723e-02
4.203000000000000000e+04,-9.481352490630218455e+00,1.337418936930578894e-02
4.204000000000000000e+04,-9.481159521810969437e+00,8.009469064378826886e-03
4.205000000000000000e+04,-9.511479338632206293e+00,3.142148345514961250e-03
4.206000000000000000e+04,-9.492690845690031409e+00,6.854529072485071595e-03
4.207000000000000000e+04,-9.507983302440496942e+00,5.350684893406842946e-03
4.208000000000000000e+04,-9.481931259803220158e+00,2.008230896534968224e-02
4.209000000000000000e+04,-9.488808567093068191e+00,2.292180100935503617e-02
4.210000000000000000e+04,-9.499780182299172537e+00,8.700337791406553833e-03
4.211000000000000000e+04,-9.488912395107758968e+00,5.289867145570781304e-03
4.212000000000000000e+04,-9.511623967913120481e+00,1.452541353236824762e-02
4.213000000000000000e+04,-9.495372910154777912e+00,1.651035054181626549e-03
4.214000000000000000e+04,-9.494695820016794130e+00,3.724542228536797950e-03
4.215000000000000000e+04,-9.497281488701851515e+00,1.957441879480903424e-02
4.216000000000000000e+04,-9.493903641943450822e+00,8.108828389097766376e-03
4.217000000000000000e+04,-9.490427789762009070e+00,1.307851676202442803e-02
4.218000000000000000e+04,-9.494455103958763686e+00,1.146179317331430525e-02
4.219000000000000000e+04,-9.510377921884821006e+00,9.456993285776427172e-03
4.220000000000000000e+04,-9.479623025147599691e+00,1.164571634204936146e-02
4.221000000000000000e+04,-9.491589016187372607e+00,1.327314191125417153e-03
4.222000000000000000e+04,-9.535996346409902458e+00,2.428590261255969551e-03
4.223000000000000000e+04,-9.494271264792775611e+00,1.064404086781323144e-04
4.224000000000000000e+04,-9.506465063418325201e+00,1.048491740632240266e-02
4.225000000000000000e+04,-9.489049144767736976e+00,5.165516072586306962e-03
4.226000000000000000e+04,-9.495825418104324456e+00,1.721910695602257846e-02
4.227000000000000000e+04,-9.504413752953437822e+00,9.108925441125848010e-03
4.228000000000000000e+04,-9.499994761612605032e+00,1.339663533289936481e-02
4.229000000000000000e+04,-9.518581089202484691e+00,1.461964521294234487e-02
4.230000000000000000e+04,-9.489485186423941343e+00,1.117842707546490288e-02
4.231000000000000000e+04,-9.496004599523717005e+00,8.435404240469068782e-03
4.232000000000000000e+04,-9.485163920835610440e+00,9.030462086814239342e-04
4.233000000000000000e+04,-9.495085573084626418e+00,1.597051026389451067e-02
4.234000000000000000e+04,-9.491700324419891643e+00,1.979988721855274747e-02
4.235000000000000000e+04,-9.486493192634629423e+00,1.957001353197096449e-02
4.236000000000000000e+04,-9.484089196820351120e+00,9.630335679931434356e-03
4.237000000000000000e+04,-9.493940558312434774e+00,1.026718086821887255e-02
4.238000000000000000e+04,-9.518320592345776987e+00,6.253122717339465453e-03
4.239000000000000000e+04,-9.499170917360110877e+00,3.385601899769774548e-03
4.240000000000000000e+04,-9.508236265654316455e+00,5.811954510432926213e-03
4.241000000000000000e+04,-9.485906986335763236e+00,7.296771807583368741e-04
4.242000000000000000e+04,-9.494501020482164932e+00,2.128286077497421047e-02
4.243000000000000000e+04,-9.485299141438819248e+00,2.656655348846559406e-02
4.244000000000000000e+04,-9.496223726942826460e+00,1.651185592383175305e-02
4.245000000000000000e+04,-9.495908687767382617e+00,1.212813535215584437e-02
4.246000000000000000e+04,-9.501277591687678381e+00,5.448826779685944643e-04
4.247000000000000000e+04,-9.489851643873400633e+00,1.565480186131473772e-02
4.248000000000000000e+04,-9.473223426612506159e+00,3.306301837486991246e-02
4.249000000000000000e+04,-9.495614465337343546e+00,1.374144985512604222e-02
4.250000000000000000e+04,-9.498822299498399957e+00,2.666144728683761400e-03
4.251000000000000000e+04,-9.500627350999083731e+00,5.096546119498057692e-03
4.252000000000000000e+04,-9.489672254266899643e+00,1.170364753800612334e-03
4.253000000000000000e+04,-9.497001880749170510e+00,3.213627658987583402e-03
4.254000000000000000e+04,-9.505639499462693820e+00,8.926753877602777720e-04
4.255000000000000000e+04,-9.496170478006796145e+00,1.349325050931327041e-02
4.256000000000000000e+04,-9.515396165968365239e+00,2.614935194896084170e-03
4.257000000000000000e+04,-9.508466807187060610e+00,7.857523614982042659e-03
4.258000000000000000e+04,-9.523763589427987952e+00,1.245453485848813102e-03
4.259000000000000000e+04,-9.499026151107841542e+00,6.848336995686210571e-03
4.260000000000000000e+04,-9.503027941561057901e+00,8.932390763588315963e-03
4.261000000000000000e+04,-9.494632253443688441e+00,1.058042365419176178e-02
4.262000000000000000e+04,-9.507152983623065268e+00,9.625874930423883313e-03
4.263000000000000000e+04,-9.502821161160635910e+00,7.516449757623000494e-03
4.264000000000000000e+04,-9.496682075449619731e+00,1.931750657238051616e-02
4.265000000000000000e+04,-9.486117778164540937e+00,4.177070541939720272e-03
4.266000000000000000e+04,-9.502866095531881996e+00,6.883927818850388292e-03
4.267000000000000000e+04,-9.506142375398589195e+00,7.355193747969224205e-03
4.268000000000000000e+04,-9.485507856427451756e+00,6.244772847397328519e-03
4.269000000000000000e+04,-9.488184393531252425e+00,2.586454982022701188e-02
4.270000000000000000e+04,-9.494855163929290853e+00,1.092719159584998323e-02
4.271000000000000000e+04,-9.490868489335650082e+00,2.298862596633544086e-02
4.272000000000000000e+04,-9.507833910925132415e+00,1.960037356536759034e-02
4.273000000000000000e+04,-9.492001888992462000e+00,2.524105215090788334e-02
4.274000000000000000e+04,-9.483290411620410865e+00,7.058139551221032093e-03
4.275000000000000000e+04,-9.501937619679779345e+00,4.870812191246187695e-03
4.276000000000000000e+04,-9.506402781968493088e+00,6.640999183463058841e-03
4.277000000000000000e+04,-9.469889661388613433e+00,2.581566711024940730e-03
4.278000000000000000e+04,-9.518312479243423496e+00,3.660450257037872746e-03
4.279000000000000000e+04,-9.504330904743717667e+00,4.455250388968323705e-05
4.280000000000000000e+04,-9.500205342650229312e+00,4.638740602692870141e-03
4.281000000000000000e+04,-9.489040063399198033e+00,2.407789145379268803e-02
4.282000000000000000e+04,-9.512372217212170966e+00,6.260551088328902836e-03
4.283000000000000000e+04,-9.487567000405753959e+00,2.581672379491362079e-02
4.284000000000000000e+04,-9.477939153763291102e+00,2.493086772388242167e-02
4.285000000000000000e+04,-9.505336647047059273e+00,2.724764894852960140e-03
4.286000000000000000e+04,-9.484196952588961338e+00,2.707170874991682297e-02
4.287000000000000000e+04,-9.482709532811240294e+00,1.561452103244853618e-02
4.288000000000000000e+04,-9.500248167778419628e+00,1.281743245130684272e-02
4.289000000000000000e+04,-9.485330804007688243e+00,1.045099700530816023e-02
4.290000000000000000e+04,-9.499765739908749396e+00,8.997170733060499970e-03
4.291000000000000000e+04,-9.483239340410927198e+00,1.398048383938643724e-02
4.292000000000000000e+04,-9.508722572473631729e+00,1.919711107755617263e-02
4.293000000000000000e+04,-9.486502648925092984e+00,5.050745444088455827e-03
4.294000000000000000e+04,-9.510803131514581565e+00,6.359389258898673347e-04
4.295000000000000000e+04,-9.495889656048234428e+00,5.455304848958064667e-04
4.296000000000000000e+04,-9.503468392724307989e+00,3.732130266600464097e-03
4.297000000000000000e+04,-9.496650085863572954e+00,1.641188324083309169e-02
4.298000000000000000e+04,-9.486769201079983560e+00,1.570963657265789237e-02
4.299000000000000000e+04,-9.502251052648887253e+00,1.230669186238486645e-03
4.300000000000000000e+04,-9.495934497823856901e+00,2.212971087027781891e-04
4.301000000000000000e+04,-9.500554187024443209e+00,2.457941784568262733e-03
4.302000000000000000e+04,-9.489150384073642641e+00,3.078916865290715066e-03
4.303000000000000000e+04,-9.474651358731740913e+00,2.633154479417143534e-03
4.304000000000000000e+04,-9.509985808962188258e+00,2.364570413865862974e-02
4.305000000000000000e+04,-9.482830443267193488e+00,4.617876086585148698e-03
4.306000000000000000e+04,-9.503436210238787041e+00,4.519811548071572815e-03
4.307000000000000000e+04,-9.490850151874937524e+00,8.815567472653107473e-03
4.308000000000000000e+04,-9.490965841550121240e+00,3.431978338248597993e-04
4.309000000000000000e+04,-9.502360971110659804e+00,1.927758108717370078e-04
4.310000000000000000e+04,-9.505232549357462091e+00,1.891466178982170732e-03
4.311000000000000000e+04,-9.487160549591667547e+00,8.804865528522221041e-03
4.312000000000000000e+04,-9.492761236248309586e+00,1.867221131321183947e-02
4.313000000000000000e+04,-9.506278049241569050e+00,1.983123166375921897e-02
4.314000000000000000e+04,-9.498303448875876853e+00,3.954039018702282249e-03
4.315000000000000000e+04,-9.483843532574912416e+00,3.957759561453411123e-02
4.316000000000000000e+04,-9.494421624204884225e+00,2.025799531300442879e-02
4.317000000000000000e+04,-9.509411414688036857e+00,1.149219422613256825e-03
4.318000000000000000e+04,-9.510766922890777408e+00,6.470664012994120640e-03
4.319000000000000000e+04,-9.506217113866325619e+00,1.758856137518449714e-02
4.320000000000000000e+04,-9.506132462632542968e+00,2.325441056140320484e-02
4.321000000000000000e+04,-9.506059214994177609e+00,2.755453558333620379e-03
4.322000000000000000e+04,-9.478274604851236518e+00,1.776620790495186952e-02
4.323000000000000000e+04,-9.495857449311152720e+00,1.694284181494065677e-02
4.324000000000000000e+04,-9.523291305760761105e+00,1.693629827876463878e-03
4.325000000000000000e+04,-9.484266756445556723e+00,3.489410173656004588e-03
4.326000000000000000e+04,-9.502940342071772406e+00,4.833351390303164408e-03
4.327000000000000000e+04,-9.516094671207863342e+00,3.464859996329394676e-04
4.328000000000000000e+04,-9.500014913287742502e+00,1.979100273530320919e-03
4.329000000000000000e+04,-9.496708559307649011e+00,1.655563715243246747e-02
4.330000000000000000e+04,-9.510173858951686654e+00,1.189032574932191721e-02
4.331000000000000000e+04,-9.507285201014443743e+00,8.621936857109879782e-03
4.332000000000000000e+04,-9.486789404828964933e+00,1.115513494915454373e-03
4.333000000000000000e+04,-9.477654024528511911e+00,1.037276018540644884e-03
4.334000000000000000e+04,-9.492794881833081178e+00,1.601337345233222464e-02
4.335000000000000000e+04,-9.487650363854733371e+00,2.546539262502012235e-02
4.336000000000000000e+04,-9.480259931929161610e+00,8.243707147518541944e-03
4.337000000000000000e+04,-9.530323908968963309e+00,1.204774095478367002e-02
4.338000000000000000e+04,-9.501178438458595110e+00,4.771819951814748606e-03
4.339000000000000000e+04,-9.492968731924905867e+00,8.514862094630260003e-03
4.340000000000000000e+04,-9.479878270614085167e+00,4.120721330858501119e-03
4.341000000000000000e+04,-9.483659458918785035e+00,3.244049053439113095e-04
4.342000000000000000e+04,-9.476948575854711621e+00,2.278380127544288314e-02
4.343000000000000000e+04,-9.486163631697099419e+00,1.002492377252739431e-02
4.344000000000000000e+04,-9.496522702739580879e+00,1.824740517093736969e-02
4.345000000000000000e+04,-9.495290951418692060e+00,1.772094866559825732e-03
4.346000000000000000e+04,-9.499192383115605764e+00,2.654251041763178165e-02
4.347000000000000000e+04,-9.479507435249114877e+00,1.861526985479855512e-02
4.348000000000000000e+04,-9.502773753694047087e+00,2.495304235075046506e-03
4.349000000000000000e+04,-9.492044571068845471e+00,4.765164333019988874e-03
4.350000000000000000e+04,-9.512005103197520128e+00,1.027461970730936258e-02
4.351000000000000000e+04,-9.511934570115460730e+00,7.726044501417561605e-03
4.352000000000000000e+04,-9.508048337305908149e+00,2.225421286139450672e-04
4.353000000000000000e+04,-9.509910504135937970e+00,6.299443046305697180e-03
4.354000000000000000e+04,-9.496980240973044829e+00,1.229632874242891916e-02
4.355000000000000000e+04,-9.499056261135461199e+00,1.308940760511401180e-02
4.356000000000000000e+04,-9.492167101827099884e+00,1.636006044477866794e-02
4.357000000000000000e+04,-9.518100861588571604e+00,9.463263335366178808e-03
4.358000000000000000e+04,-9.501966690046131703e+00,3.038976636872803283e-03
4.359000000000000000e+04,-9.500118969241320599e+00,2.440276745825897819e-02
4.360000000000000000e+04,-9.495749902834308642e+00,2.329835158532933548e-02
4.361000000000000000e+04,-9.493984182957241558e+00,3.880769190467425744e-03
4.362000000000000000e+04,-9.504884520618155364e+00,4.888687678513470303e-03
4.363000000000000000e+04,-9.496822210487604110e+00,1.086518975457906322e-02
4.364000000000000000e+04,-9.508933423626199755e+00,6.683691464527186099e-03
4.365000000000000000e+04,-9.485784553204169356e+00,3.359104652361999399e-03
4.366000000000000000e+04,-9.493950521398417663e+00,2.212413312200922633e-02
4.367000000000000000e+04,-9.481143569035205942e+00,2.071618444656841973e-02
4.368000000000000000e+04,-9.488289949455177563e+00,9.444354540555366384e-05
4.369000000000000000e+04,-9.504973854443420578e+00,8.866517857994971052e-03
4.370000000000000000e+04,-9.496524879822690224e+00,1.037250299274106169e-02
4.371000000000000000e+04,-9.494681425038976386e+00,3.480610747410839423e-02
4.372000000000000000e+04,-9.473046609130317819e+00,3.880610368455883474e-03
4.373000000000000000e+04,-9.498383251177902054e+00,1.079294938416630600e-03
4.374000000000000000e+04,-9.515463487971050682e+00,9.115124604696767108e-03
4.375000000000000000e+04,-9.495104240406643470e+00,8.099803649871617495e-03
4.376000000000000000e+04,-9.508470029619140007e+00,2.058559125363146336e-02
4.377000000000000000e+04,-9.506280525390511826e+00,4.691589768744286459e-03
4.378000000000000000e+04,-9.493833716776920895e+00,1.906657477777073950e-03
4.379000000000000000e+04,-9.513896537820510702e+00,1.048434690577249029e-02
4.380000000000000000e+04,-9.505652492105685525e+00,1.221022353744416478e-02
4.381000000000000000e+04,-9.456620405968386933e+00,3.126406715594054475e-02
4.382000000000000000e+04,-9.513643238571283689e+00,1.320231774184588147e-02
4.383000000000000000e+04,-9.501169007844666226e+00,6.827477254492286818e-03
4.384000000000000000e+04,-9.493571802893317368e+00,2.929855735338549039e-04
4.385000000000000000e+04,-9.490558832904753217e+00,1.091751095821802409e-02
4.386000000000000000e+04,-9.483379615197783608e+00,1.257875477989145452e-02
4.387000000000000000e+04,-9.515591525800287442e+00,1.041305095522382373e-02
4.388000000000000000e+04,-9.516537798819307170e+00,6.722842402441919774e-03
4.389000000000000000e+04,-9.490441474864429239e+00,1.038516223470598021e-02
4.390000000000000000e+04,-9.476867348386235790e+00,3.130594932175778666e-02
4.391000000000000000e+04,-9.487481274014029964e+00,5.162331548839382833e-03
4.392000000000000000e+04,-9.488672646085852591e+00,1.388837464048453540e-02
