Episodio,Q_learning,SARSA,16_step_SARSA
319,205.73333333333332,183.06666666666666,34.0
320,220.16666666666666,142.8,32.9
321,200.16666666666666,190.66666666666666,34.03333333333333
322,187.03333333333333,156.73333333333332,33.233333333333334
323,253.26666666666668,183.56666666666666,33.733333333333334
324,259.5,181.56666666666666,33.166666666666664
325,198.33333333333334,173.4,35.0
326,229.93333333333334,197.76666666666668,35.43333333333333
327,228.06666666666666,165.16666666666666,34.36666666666667
328,249.6,172.9,33.6
329,224.83333333333334,221.0,36.46666666666667
330,183.9,166.63333333333333,34.4
331,228.03333333333333,153.9,33.53333333333333
332,219.43333333333334,202.76666666666668,33.7
333,248.2,165.36666666666667,32.833333333333336
334,236.2,158.46666666666667,35.53333333333333
335,234.36666666666667,214.5,33.266666666666666
336,226.13333333333333,188.7,33.233333333333334
337,249.93333333333334,156.16666666666666,33.4
338,229.46666666666667,158.96666666666667,33.36666666666667
339,264.3,191.8,33.6
340,243.86666666666667,207.9,32.96666666666667
341,248.2,199.0,32.96666666666667
342,198.7,163.26666666666668,33.7
343,209.63333333333333,186.53333333333333,33.3
344,213.56666666666666,199.23333333333332,33.53333333333333
345,200.43333333333334,163.6,33.93333333333333
346,208.23333333333332,195.86666666666667,34.96666666666667
347,239.86666666666667,196.1,33.766666666666666
348,228.13333333333333,221.93333333333334,34.666666666666664
349,257.8666666666667,166.4,33.3
350,237.43333333333334,201.4,33.333333333333336
351,199.56666666666666,176.26666666666668,36.63333333333333
352,277.76666666666665,181.83333333333334,32.833333333333336
353,250.03333333333333,165.46666666666667,37.266666666666666
354,242.73333333333332,160.4,36.3
355,211.16666666666666,188.63333333333333,33.4
356,290.26666666666665,218.53333333333333,32.766666666666666
357,238.56666666666666,194.96666666666667,34.0
358,230.53333333333333,169.9,35.233333333333334
359,244.06666666666666,236.93333333333334,34.06666666666667
360,268.3,190.16666666666666,33.0
361,259.0,166.53333333333333,36.03333333333333
362,246.16666666666666,213.76666666666668,32.833333333333336
363,257.1,197.06666666666666,35.333333333333336
364,268.43333333333334,243.5,33.7
365,241.96666666666667,196.5,35.13333333333333
366,210.16666666666666,219.3,33.5
367,239.0,158.63333333333333,36.233333333333334
368,223.66666666666666,228.36666666666667,33.6
369,283.73333333333335,213.1,33.4
370,239.76666666666668,193.6,37.266666666666666
371,214.9,201.93333333333334,33.1
372,225.53333333333333,215.46666666666667,33.6
373,225.96666666666667,198.63333333333333,35.9
374,236.0,208.46666666666667,34.9
375,221.8,156.4,37.03333333333333
376,241.3,272.6666666666667,32.86666666666667
377,225.13333333333333,186.66666666666666,32.8
378,265.76666666666665,216.33333333333334,36.3
379,215.33333333333334,190.13333333333333,33.1
380,237.16666666666666,228.36666666666667,33.96666666666667
381,256.1,189.1,36.333333333333336
382,196.73333333333332,161.26666666666668,33.96666666666667
383,260.46666666666664,181.63333333333333,34.36666666666667
384,277.6333333333333,239.36666666666667,35.666666666666664
385,271.03333333333336,182.13333333333333,33.6
386,265.76666666666665,234.6,33.833333333333336
387,307.6,160.5,33.93333333333333
388,222.76666666666668,203.2,33.266666666666666
389,256.03333333333336,219.66666666666666,33.833333333333336
390,301.8333333333333,195.16666666666666,33.6
391,223.7,214.63333333333333,33.1
392,243.73333333333332,234.83333333333334,33.233333333333334
393,264.1,150.3,33.666666666666664
394,236.9,198.8,32.93333333333333
395,290.0,197.2,33.06666666666667
396,251.63333333333333,184.6,33.1
397,272.8333333333333,205.1,35.8
398,291.1666666666667,226.63333333333333,33.233333333333334
399,218.26666666666668,159.9,33.56666666666667
400,233.3,210.03333333333333,33.166666666666664
401,291.2,208.8,34.2
402,207.63333333333333,201.06666666666666,35.1
403,280.6666666666667,207.23333333333332,33.36666666666667
404,309.03333333333336,213.0,34.43333333333333
405,227.2,265.53333333333336,33.9
406,241.56666666666666,199.03333333333333,35.766666666666666
407,306.8666666666667,180.86666666666667,33.6
408,250.8,201.83333333333334,33.4
409,293.73333333333335,226.43333333333334,32.833333333333336
410,247.66666666666666,191.33333333333334,32.9
411,221.86666666666667,204.73333333333332,34.03333333333333
412,291.43333333333334,229.0,33.56666666666667
413,250.93333333333334,163.9,34.53333333333333
414,256.0,244.46666666666667,33.93333333333333
415,246.46666666666667,193.76666666666668,35.5
416,261.43333333333334,258.06666666666666,33.46666666666667
417,268.03333333333336,171.63333333333333,36.4
418,284.3333333333333,210.63333333333333,36.63333333333333
419,237.73333333333332,226.33333333333334,33.8
420,304.1333333333333,220.53333333333333,34.93333333333333
421,291.5,168.86666666666667,35.93333333333333
422,202.4,227.1,33.63333333333333
423,295.56666666666666,198.36666666666667,34.86666666666667
424,250.06666666666666,209.83333333333334,33.46666666666667
425,291.06666666666666,248.96666666666667,37.63333333333333
426,329.43333333333334,194.26666666666668,34.0
427,318.03333333333336,258.93333333333334,32.9
428,253.03333333333333,188.3,32.86666666666667
429,341.5,213.56666666666666,33.13333333333333
430,262.26666666666665,182.93333333333334,33.766666666666666
431,251.13333333333333,238.26666666666668,33.56666666666667
432,281.5,177.4,33.53333333333333
433,274.2,215.3,32.833333333333336
434,253.76666666666668,278.0,32.86666666666667
435,281.73333333333335,185.33333333333334,33.43333333333333
436,262.7,237.96666666666667,33.5
437,248.13333333333333,232.33333333333334,33.56666666666667
438,290.46666666666664,188.13333333333333,32.86666666666667
439,234.93333333333334,217.93333333333334,34.36666666666667
440,327.1333333333333,207.76666666666668,35.93333333333333
441,279.03333333333336,225.83333333333334,38.7
442,250.36666666666667,207.03333333333333,34.0
443,272.93333333333334,203.66666666666666,34.0
444,267.6333333333333,190.46666666666667,33.166666666666664
445,294.43333333333334,249.03333333333333,33.666666666666664
446,259.6,237.26666666666668,33.03333333333333
447,276.8333333333333,199.3,33.96666666666667
448,263.93333333333334,243.46666666666667,34.0
449,278.1333333333333,174.43333333333334,35.03333333333333
450,274.56666666666666,227.43333333333334,32.86666666666667
451,251.13333333333333,249.66666666666666,33.266666666666666
452,270.73333333333335,227.73333333333332,34.43333333333333
453,246.1,212.8,35.93333333333333
454,305.76666666666665,230.36666666666667,33.766666666666666
455,275.6666666666667,208.23333333333332,33.166666666666664
456,289.26666666666665,229.4,34.46666666666667
457,302.9,214.26666666666668,37.86666666666667
458,290.7,237.66666666666666,37.8
459,280.6666666666667,281.6666666666667,34.2
460,297.3333333333333,230.16666666666666,35.03333333333333
461,269.3,216.9,33.13333333333333
462,293.56666666666666,229.4,33.233333333333334
463,318.96666666666664,247.5,32.833333333333336
464,321.1333333333333,188.6,32.93333333333333
465,286.23333333333335,232.4,33.2
466,333.46666666666664,230.1,34.36666666666667
467,293.3,209.86666666666667,37.4
468,278.73333333333335,257.1666666666667,33.6
469,335.7,243.13333333333333,32.86666666666667
470,308.8,230.76666666666668,33.266666666666666
471,288.1333333333333,194.3,33.266666666666666
472,356.4,273.23333333333335,32.96666666666667
473,298.0,240.93333333333334,34.7
474,297.73333333333335,193.16666666666666,33.9
475,310.6666666666667,244.76666666666668,32.96666666666667
476,309.1666666666667,275.3,33.266666666666666
477,349.46666666666664,237.23333333333332,34.86666666666667
478,253.4,205.63333333333333,36.1
479,327.8,217.7,34.766666666666666
480,305.1333333333333,267.53333333333336,36.06666666666667
481,284.23333333333335,269.56666666666666,33.13333333333333
482,301.46666666666664,271.76666666666665,32.833333333333336
483,316.03333333333336,177.53333333333333,33.0
484,285.1666666666667,299.53333333333336,33.63333333333333
485,316.6,201.56666666666666,38.1
486,324.1333333333333,262.8666666666667,33.5
487,304.23333333333335,208.93333333333334,33.46666666666667
488,292.6,244.26666666666668,34.266666666666666
489,275.6333333333333,242.3,34.53333333333333
490,317.56666666666666,243.03333333333333,33.3
491,320.23333333333335,286.23333333333335,34.266666666666666
492,261.53333333333336,207.53333333333333,36.06666666666667
493,358.6,232.93333333333334,35.6
494,257.7,273.26666666666665,33.4
495,289.53333333333336,216.46666666666667,37.333333333333336
496,319.93333333333334,234.66666666666666,34.266666666666666
497,290.3666666666667,275.5,36.56666666666667
498,310.73333333333335,236.73333333333332,35.666666666666664
499,289.1333333333333,236.76666666666668,33.766666666666666
500,315.23333333333335,204.93333333333334,33.43333333333333
501,316.96666666666664,254.46666666666667,33.93333333333333
502,343.1,258.9,36.43333333333333
503,228.36666666666667,263.8333333333333,33.666666666666664
504,293.26666666666665,230.56666666666666,33.233333333333334
505,333.46666666666664,260.76666666666665,33.06666666666667
506,339.46666666666664,273.76666666666665,34.06666666666667
507,343.53333333333336,240.1,33.93333333333333
508,306.46666666666664,250.7,34.56666666666667
509,356.1666666666667,261.06666666666666,33.233333333333334
510,336.76666666666665,224.2,33.1
511,263.3,283.53333333333336,32.96666666666667
512,370.7,221.33333333333334,33.86666666666667
513,342.8666666666667,265.3333333333333,32.86666666666667
514,256.0,279.5,33.1
515,301.46666666666664,290.06666666666666,34.6
516,310.03333333333336,188.93333333333334,35.8
517,350.0,304.4,33.03333333333333
518,308.93333333333334,246.4,34.13333333333333
519,338.4,240.56666666666666,32.9
520,310.56666666666666,213.2,33.46666666666667
521,278.53333333333336,281.4,34.733333333333334
522,337.46666666666664,296.96666666666664,35.833333333333336
523,307.1,245.93333333333334,32.86666666666667
524,310.1666666666667,267.56666666666666,33.666666666666664
525,328.5,221.66666666666666,33.5
526,344.6333333333333,294.9,33.7
527,412.06666666666666,282.5,36.96666666666667
528,271.06666666666666,217.8,33.86666666666667
529,332.26666666666665,298.56666666666666,33.56666666666667
530,316.76666666666665,230.23333333333332,32.9
531,314.8666666666667,263.2,33.93333333333333
532,332.76666666666665,231.26666666666668,33.43333333333333
533,346.06666666666666,255.6,36.1
534,335.1333333333333,225.86666666666667,34.63333333333333
535,329.6333333333333,247.93333333333334,33.5
536,253.2,273.93333333333334,32.9
537,436.3666666666667,228.56666666666666,35.46666666666667
538,306.6,264.4,34.5
539,284.6,240.9,33.7
540,385.3666666666667,270.2,35.5
541,373.4,275.56666666666666,33.7
542,339.73333333333335,254.6,34.46666666666667
543,355.06666666666666,247.76666666666668,35.266666666666666
544,318.1333333333333,273.96666666666664,34.13333333333333
545,324.3,260.0,37.06666666666667
546,348.93333333333334,316.6666666666667,33.06666666666667
547,347.26666666666665,251.9,37.06666666666667
548,290.23333333333335,205.9,33.8
549,357.1,336.06666666666666,33.53333333333333
550,349.1,223.06666666666666,33.833333333333336
551,285.1,321.1333333333333,35.63333333333333
552,406.06666666666666,230.23333333333332,35.53333333333333
553,331.76666666666665,305.3333333333333,34.233333333333334
554,316.06666666666666,279.5,34.36666666666667
555,288.8666666666667,264.8666666666667,32.9
556,382.76666666666665,267.46666666666664,33.56666666666667
557,306.73333333333335,248.06666666666666,33.63333333333333
558,397.0,334.5,35.46666666666667
559,379.3333333333333,281.76666666666665,33.666666666666664
560,341.43333333333334,252.86666666666667,35.666666666666664
561,383.03333333333336,265.46666666666664,34.56666666666667
562,350.06666666666666,258.4,34.36666666666667
563,357.73333333333335,281.93333333333334,35.1
564,358.5,294.96666666666664,33.1
565,370.6666666666667,316.8,34.96666666666667
566,319.0,241.23333333333332,33.7
567,378.1333333333333,292.6666666666667,35.8
568,364.43333333333334,232.8,33.4
569,364.56666666666666,347.26666666666665,32.96666666666667
570,308.96666666666664,283.2,32.9
571,382.5,231.33333333333334,33.06666666666667
572,392.73333333333335,318.46666666666664,35.43333333333333
573,325.23333333333335,286.6333333333333,36.86666666666667
574,355.6666666666667,323.3,35.43333333333333
575,325.06666666666666,297.2,37.36666666666667
576,378.3333333333333,254.06666666666666,34.36666666666667
577,433.4,251.46666666666667,33.03333333333333
578,286.2,306.46666666666664,35.0
579,419.06666666666666,272.73333333333335,33.2
580,357.43333333333334,314.1666666666667,32.96666666666667
581,387.46666666666664,248.93333333333334,35.6
582,328.8666666666667,288.4,34.63333333333333
583,454.26666666666665,301.8333333333333,36.13333333333333
584,395.8,318.23333333333335,33.1
585,380.73333333333335,258.8666666666667,39.93333333333333
586,411.76666666666665,318.6666666666667,35.56666666666667
587,410.56666666666666,262.2,36.833333333333336
588,319.3,294.1333333333333,36.03333333333333
589,388.26666666666665,298.4,33.56666666666667
590,348.93333333333334,310.1,34.9
591,421.43333333333334,224.16666666666666,34.63333333333333
592,355.3,335.6333333333333,33.96666666666667
593,449.56666666666666,216.83333333333334,33.0
594,256.2,346.6333333333333,33.06666666666667
595,378.96666666666664,329.76666666666665,33.5
596,409.6,284.1666666666667,33.43333333333333
597,381.3,270.06666666666666,33.0
598,356.2,321.8,33.266666666666666
599,388.1,297.43333333333334,32.9
600,337.6,288.43333333333334,34.6
601,424.46666666666664,294.1666666666667,35.333333333333336
602,374.0,311.53333333333336,33.666666666666664
603,406.1666666666667,271.4,33.166666666666664
604,379.3666666666667,378.46666666666664,34.13333333333333
605,445.6,293.9,33.766666666666666
606,404.3,277.8,33.166666666666664
607,401.8,315.6333333333333,34.766666666666666
608,428.96666666666664,342.5,33.0
609,344.5,279.6666666666667,35.5
610,320.76666666666665,326.6333333333333,33.266666666666666
611,427.7,300.06666666666666,38.4
612,417.0,283.1,37.56666666666667
613,422.6333333333333,319.23333333333335,37.53333333333333
614,373.76666666666665,308.6333333333333,33.0
615,371.43333333333334,261.06666666666666,33.8
616,371.56666666666666,369.93333333333334,33.5
617,420.43333333333334,328.03333333333336,33.0
618,363.4,275.93333333333334,33.1
619,422.56666666666666,335.76666666666665,33.0
620,396.7,346.73333333333335,34.43333333333333
621,386.8666666666667,273.73333333333335,33.766666666666666
622,399.73333333333335,321.8666666666667,35.36666666666667
623,421.93333333333334,378.7,32.93333333333333
624,405.06666666666666,236.33333333333334,36.03333333333333
625,421.1333333333333,376.26666666666665,33.666666666666664
626,416.3,302.8,33.5
627,426.6333333333333,285.23333333333335,34.03333333333333
628,426.96666666666664,374.4,33.93333333333333
629,387.1,300.4,35.46666666666667
630,443.4,326.6666666666667,35.4
631,407.03333333333336,211.96666666666667,35.06666666666667
632,421.56666666666666,315.3666666666667,33.46666666666667
633,415.4,420.8333333333333,34.53333333333333
