Episodio,Q_learning,SARSA,16_step_SARSA
274,1486.2666666666667,587.5333333333333,3268.5666666666666
275,1621.2666666666667,720.0,3435.4
276,1562.0,576.6666666666666,3419.266666666667
277,1586.8333333333333,624.0333333333333,3369.5666666666666
278,1658.5666666666666,744.7333333333333,2981.1666666666665
279,1507.9333333333334,553.8333333333334,3974.1
280,1811.6,660.8333333333334,2859.366666666667
281,1765.7666666666667,613.8666666666667,3596.4666666666667
282,1813.4333333333334,639.9333333333333,3572.866666666667
283,1673.3333333333333,616.2333333333333,3635.4
284,1612.9,721.4666666666667,3404.4666666666667
285,1844.9333333333334,651.8333333333334,3953.0666666666666
286,1631.2,606.7,2928.233333333333
287,1933.7333333333333,653.7,3174.5333333333333
288,1859.1333333333334,659.5,3521.1
289,1612.9666666666667,663.8666666666667,3966.7
290,1781.5333333333333,695.5666666666667,2999.2
291,1931.4,604.7,3537.9666666666667
292,1827.4,571.7333333333333,3017.9
293,1607.2,936.8333333333334,3257.0333333333333
294,1957.9666666666667,606.7,3609.366666666667
295,1919.8333333333333,751.3,3050.5333333333333
296,1828.6666666666667,701.3666666666667,3272.766666666667
297,1823.1,768.8666666666667,3322.9333333333334
298,1815.7666666666667,667.5333333333333,3110.9333333333334
299,2168.4,525.1666666666666,3331.5666666666666
300,1808.1,734.9333333333333,3456.366666666667
301,1852.2666666666667,609.3666666666667,2971.1
302,1919.8,790.4,3230.1666666666665
303,1906.2,614.5666666666667,3712.0
304,2037.0333333333333,833.7,2948.366666666667
305,1907.6333333333334,548.2666666666667,3389.5666666666666
306,2021.5666666666666,953.2666666666667,3159.7
307,2090.5,719.9,3139.6666666666665
308,2144.5,698.3,3115.5
309,2092.866666666667,759.5333333333333,3458.266666666667
310,1899.8666666666666,580.6666666666666,3541.266666666667
311,2086.733333333333,672.2333333333333,3628.5
312,1998.3,729.7666666666667,2875.0666666666666
313,2090.2,745.3,3481.9666666666667
314,2257.1666666666665,785.7,3255.866666666667
315,2054.5333333333333,682.1666666666666,3405.6
316,2037.6666666666667,706.8333333333334,3660.733333333333
317,2426.866666666667,841.0333333333333,3160.7
318,2308.6,759.4333333333333,3119.733333333333
319,2270.8,783.4333333333333,3599.0333333333333
320,2220.5666666666666,717.0,3200.9
321,1870.1333333333334,791.2,3132.0333333333333
322,2352.7,781.3,3466.0
323,2083.3,664.3,3300.1
324,2393.5,820.9,2753.2
325,2112.733333333333,729.5666666666667,3668.3
326,2196.866666666667,745.1666666666666,3583.4
327,2399.9333333333334,777.5,3033.8333333333335
328,2192.7,848.0,3636.366666666667
329,2410.9,836.4666666666667,3388.4333333333334
330,2585.4333333333334,858.1666666666666,3380.4333333333334
331,2318.766666666667,657.1,3652.1666666666665
332,2372.8333333333335,835.7666666666667,3388.6666666666665
333,2509.7,933.7,3521.0333333333333
334,2522.733333333333,561.0666666666667,3315.4
335,2651.3333333333335,918.4,3411.5333333333333
336,2292.633333333333,738.5666666666667,3534.133333333333
337,2366.133333333333,994.3,3183.366666666667
338,2478.5666666666666,762.9666666666667,3272.366666666667
339,2839.733333333333,955.1333333333333,3753.1
340,2063.266666666667,791.1333333333333,3210.366666666667
341,2590.8,792.8,3118.5666666666666
342,2420.366666666667,833.9333333333333,3190.8
343,2572.0,807.0666666666667,3184.2
344,2396.4333333333334,756.3,3354.1
345,2867.6,905.9666666666667,3269.3
346,2412.9333333333334,734.6,3628.1
347,2625.9333333333334,865.3,2876.733333333333
348,2558.233333333333,921.4,3627.4
349,2766.5666666666666,750.9666666666667,3413.3333333333335
350,2646.4333333333334,905.2333333333333,2758.733333333333
351,2668.5666666666666,887.9,3585.5
352,2573.0,761.7,3534.9
353,2977.5666666666666,898.3666666666667,3608.366666666667
354,2392.8,745.0666666666667,3349.9
355,3055.866666666667,916.0666666666667,2890.133333333333
356,2410.5666666666666,902.0333333333333,3957.3
357,2656.733333333333,819.3333333333334,3275.1
358,2419.3333333333335,839.7666666666667,3521.5
359,2720.6,793.0,3745.7
360,2945.4,814.5,3320.633333333333
361,2940.0666666666666,952.7666666666667,3425.633333333333
362,2179.766666666667,830.7,3378.866666666667
363,3031.2,825.9,3302.7
364,2584.5,829.9333333333333,3748.0666666666666
365,3047.3,948.4666666666667,3288.266666666667
366,2732.5,826.5666666666667,3527.6
367,3319.0,931.0,3564.0666666666666
368,2860.0666666666666,988.4333333333333,4082.7
369,2797.9,769.6,3042.3
370,3207.4333333333334,1017.8666666666667,3521.6
371,2516.766666666667,804.1,3472.4
372,3094.133333333333,1001.8666666666667,3228.1
373,2467.6,796.1333333333333,3183.4
374,3107.3,979.0666666666667,2870.1
375,2859.1666666666665,856.4333333333333,3295.9666666666667
376,3202.6,834.2333333333333,3246.3333333333335
377,3023.9,987.4666666666667,3195.7
378,2598.2,921.4,3486.266666666667
379,3485.5,1069.9333333333334,3063.766666666667
380,2933.5333333333333,720.2333333333333,3350.8333333333335
381,2991.9333333333334,934.5666666666667,3470.0
382,2759.8,1247.4,2983.133333333333
383,2865.5666666666666,846.7,3285.1666666666665
384,3088.366666666667,817.6333333333333,3534.3333333333335
385,3214.5333333333333,1096.6,2922.633333333333
386,2885.1,894.7,3333.4333333333334
387,3345.9333333333334,866.6,3335.233333333333
388,2772.366666666667,1135.6,3717.6666666666665
389,3374.733333333333,850.7333333333333,2616.0333333333333
390,2818.5,927.1,3788.6
391,2932.4333333333334,1243.2,3157.1
392,3216.7,888.8666666666667,3400.866666666667
393,2912.866666666667,980.0666666666667,3823.8
394,3409.8,860.7,3041.633333333333
395,3434.8,1035.8333333333333,3244.1666666666665
396,2653.6666666666665,882.4666666666667,3443.133333333333
397,3175.133333333333,1070.1666666666667,3389.4
398,3427.3,796.1333333333333,3318.6
399,2597.7,1178.7333333333333,3724.9333333333334
400,3240.9,992.4333333333333,3331.9666666666667
401,3185.733333333333,1137.3,3626.266666666667
402,2833.6,856.4333333333333,3163.3
403,3204.5666666666666,1045.9666666666667,3247.8333333333335
404,3198.5333333333333,936.1333333333333,2797.4
405,3288.9666666666667,1159.4333333333334,3462.133333333333
406,2851.8,1000.5666666666667,3419.0
407,3685.5,1095.0,3039.7
408,2769.8,910.9333333333333,3223.1
409,3422.866666666667,973.6666666666666,3298.5666666666666
410,2853.866666666667,1099.1333333333334,3172.733333333333
411,3102.8333333333335,1071.9,2950.8333333333335
412,3157.0666666666666,1132.6666666666667,3356.5333333333333
413,2787.9333333333334,954.7333333333333,3264.2
414,3376.4666666666667,1107.7333333333333,2738.866666666667
415,3231.8333333333335,992.8666666666667,3520.8
416,3036.233333333333,1113.5666666666666,2755.8333333333335
417,3709.9666666666667,966.7666666666667,3487.2
418,3058.5,1179.2666666666667,3177.233333333333
419,3280.4,959.0,3608.366666666667
420,2794.3333333333335,1096.4666666666667,3202.6666666666665
421,3411.133333333333,1094.8666666666666,3088.366666666667
422,2822.2,1148.6333333333334,3419.133333333333
423,3934.233333333333,1010.9666666666667,3307.6
424,3512.633333333333,1002.5333333333333,3202.866666666667
425,3264.133333333333,1033.3333333333333,3078.5666666666666
426,2915.233333333333,1278.2333333333333,3127.0333333333333
427,2957.733333333333,945.1666666666666,2895.233333333333
428,3172.1666666666665,1058.3666666666666,3355.8333333333335
429,3208.0333333333333,1197.7333333333333,3663.0
430,2697.8333333333335,922.9,3206.9
431,3134.4333333333334,1056.2333333333333,3981.2
432,3561.5333333333333,1243.4,3050.366666666667
433,3082.0,1167.1666666666667,3507.1666666666665
434,2801.133333333333,1020.6,3158.9333333333334
435,3570.733333333333,1253.2333333333333,2969.3
436,2607.5666666666666,1160.9333333333334,3411.1666666666665
437,3024.1,1151.1,2856.4666666666667
438,3422.4333333333334,1164.5666666666666,2898.4666666666667
439,2860.366666666667,1192.7,3085.5666666666666
440,3570.866666666667,1105.7333333333333,3292.3
441,2880.9666666666667,1198.5,3806.133333333333
442,3112.3333333333335,1239.6,3049.6666666666665
443,3101.4333333333334,950.2666666666667,3275.9666666666667
444,2752.133333333333,1391.0666666666666,3230.133333333333
445,3564.633333333333,967.3333333333334,3412.366666666667
446,2855.4333333333334,1361.9,3576.233333333333
447,2746.233333333333,990.4333333333333,3294.8
448,3103.6666666666665,1217.2,3013.733333333333
449,3111.4,1084.0666666666666,3092.766666666667
450,2586.4666666666667,1423.8333333333333,3449.9
451,3123.0666666666666,1114.2333333333333,3394.9
452,3751.6,1395.9333333333334,3459.366666666667
453,3053.0,1024.7666666666667,3582.766666666667
454,2553.8,1037.4,3682.2
455,3149.233333333333,1435.9333333333334,3080.5
456,3693.0333333333333,963.9,3071.7
457,2713.5333333333333,1225.0666666666666,3183.5333333333333
458,3119.7,1291.5,3144.4333333333334
459,3182.5666666666666,1242.8333333333333,3065.0666666666666
460,3603.8,1162.4666666666667,3576.7
461,2674.9,1424.6666666666667,3479.866666666667
462,3354.1666666666665,994.6,3018.1
463,3261.3333333333335,1507.2,3303.9666666666667
464,3370.9,832.5333333333333,3490.0
465,3102.7,1686.3333333333333,2705.733333333333
466,2639.266666666667,783.5666666666667,3454.3
467,3614.866666666667,1607.5333333333333,3157.3333333333335
468,2945.133333333333,1151.6666666666667,3631.3333333333335
469,3156.4666666666667,1326.5666666666666,3116.5333333333333
470,3322.4666666666667,1397.9666666666667,3626.9333333333334
471,2797.8,1186.0666666666666,3262.766666666667
472,3350.733333333333,1235.5666666666666,3683.766666666667
473,3397.9333333333334,1397.1333333333334,3235.0333333333333
474,2278.5333333333333,1089.1,3439.8
475,3237.266666666667,1397.3666666666666,3607.8333333333335
476,3305.266666666667,1174.0333333333333,2926.8
477,3126.3,1294.3,3784.233333333333
478,2979.6,1336.7666666666667,3227.4
479,3186.3333333333335,1289.8,3249.3
480,3370.766666666667,1324.3333333333333,3049.733333333333
481,2824.4666666666667,1333.6333333333334,3320.9666666666667
482,3939.7,1211.7333333333333,3606.633333333333
483,2596.766666666667,1377.6666666666667,2778.133333333333
484,3158.0,1419.2333333333333,3645.8
485,2801.0333333333333,1161.0666666666666,3171.0333333333333
486,3191.766666666667,1275.2333333333333,3883.9333333333334
487,3238.3333333333335,1606.9333333333334,3295.0333333333333
488,3073.766666666667,1144.1333333333334,3301.1
489,3545.633333333333,1582.2666666666667,3651.233333333333
490,3525.9666666666667,1171.6,3142.6
491,2828.633333333333,1412.5333333333333,3189.0
492,3107.9333333333334,1209.6666666666667,3389.1
493,2991.0333333333333,1378.4666666666667,3588.6
494,3403.9666666666667,1452.3333333333333,3356.3
495,3444.233333333333,1271.2666666666667,3660.0666666666666
496,3283.733333333333,1404.4666666666667,3046.4666666666667
497,3294.0666666666666,1344.5666666666666,3099.4
498,3690.733333333333,1387.6333333333334,3383.1
499,3103.6,1501.8,3479.8
500,3114.7,1154.9333333333334,3171.7
501,3734.9,1730.9333333333334,3149.766666666667
502,3072.0,1163.8,2905.766666666667
503,3297.2,1421.3,3276.233333333333
504,3175.366666666667,1540.5,3667.3333333333335
505,3068.8,1450.4,3053.7
506,3342.0,1390.0,3244.8333333333335
507,3460.5,1310.5,3175.1
508,2971.9,1568.3333333333333,3774.3333333333335
509,2963.2,1533.5,2695.0333333333333
510,3839.7,1485.3333333333333,3432.233333333333
511,3638.7,1304.4666666666667,3156.5666666666666
512,3690.3333333333335,1402.6666666666667,3370.4666666666667
513,3100.5333333333333,1543.3,3572.2
514,3377.9333333333334,1498.5666666666666,3557.9666666666667
515,3031.5333333333333,1564.8,3138.6
516,3924.8333333333335,1376.5666666666666,3198.2
517,3461.9,1605.0666666666666,3021.266666666667
518,3327.5333333333333,1540.4333333333334,3595.9
519,2929.766666666667,1378.4666666666667,3574.5333333333333
520,3756.1,1576.1,3236.4333333333334
521,3284.4333333333334,1297.8333333333333,3206.0666666666666
522,4000.766666666667,1732.6,3794.633333333333
523,3315.7,1529.6666666666667,3068.0
524,3437.9333333333334,1344.0333333333333,3422.5
525,3288.866666666667,1596.7,3135.4
526,3874.866666666667,1520.2666666666667,3582.366666666667
527,3267.6,1590.7666666666667,3115.4
528,3048.3,1431.5333333333333,3144.4333333333334
529,3555.5666666666666,1634.7666666666667,3692.766666666667
530,3780.866666666667,1476.2,3741.6
531,3159.1,1624.7333333333333,3303.8333333333335
532,3286.1,1549.3666666666666,2778.1
533,3233.0666666666666,1565.9666666666667,3080.133333333333
534,3506.7,1328.1,3733.4666666666667
535,3408.1666666666665,1575.6333333333334,3399.3
536,3890.8,1694.5,3265.8333333333335
537,2928.233333333333,1661.1666666666667,3346.266666666667
538,3898.266666666667,1539.5,3963.5333333333333
539,3337.5666666666666,1608.4333333333334,3095.733333333333
540,3902.5666666666666,1726.5333333333333,3278.2
541,3221.266666666667,1399.6333333333334,3277.266666666667
542,4147.533333333334,1725.9666666666667,3394.633333333333
543,3635.0666666666666,1238.9333333333334,3535.366666666667
544,3487.5333333333333,1675.9,3403.266666666667
545,3269.6666666666665,1654.9333333333334,3475.3
546,3396.7,1769.5333333333333,3133.0666666666666
547,4022.6666666666665,1387.8333333333333,3259.1
548,3409.4,1465.8333333333333,2831.9333333333334
549,3540.5333333333333,1906.4333333333334,3225.5666666666666
550,3802.4333333333334,1553.4666666666667,3069.4
551,3839.9,1430.0666666666666,2882.8333333333335
552,3169.4333333333334,2043.7666666666667,3602.8
553,3714.5333333333333,1673.4,2649.0333333333333
554,3539.9,1441.8,2729.7
555,4167.933333333333,2009.6666666666667,3165.9333333333334
556,3536.0666666666666,1465.0333333333333,3034.9333333333334
557,3509.5333333333333,1895.1333333333334,3715.633333333333
558,3734.1666666666665,1387.3333333333333,3010.133333333333
559,3715.6,1674.2333333333333,3225.9333333333334
560,3175.5,1799.4,3224.3333333333335
561,4044.1,1468.6333333333334,3196.9666666666667
562,3654.7,1895.8333333333333,3005.4
563,3657.5666666666666,1448.4,2644.5333333333333
564,3534.866666666667,1767.7,3076.9
565,3503.4333333333334,1629.6666666666667,3264.866666666667
566,3149.1,1613.9666666666667,3098.5
567,4119.6,1929.1,2853.633333333333
568,3391.9,1741.9666666666667,3297.5
569,3190.0,1784.2,3083.5
570,3822.733333333333,1756.3,3194.9
571,4062.633333333333,1599.6,3580.1666666666665
572,3672.233333333333,1562.5666666666666,2936.1666666666665
573,3472.0,1857.6,3620.1666666666665
574,3542.8333333333335,1830.6666666666667,2991.266666666667
575,3437.1666666666665,1514.9,3552.7
576,3238.866666666667,1731.1,3547.1
577,3690.9333333333334,1899.6666666666667,3450.7
578,3820.9333333333334,1659.7,3597.0666666666666
579,3301.766666666667,1674.6,3046.4333333333334
580,3521.133333333333,1746.1666666666667,3105.0
581,3949.4333333333334,2175.633333333333,3554.6666666666665
582,3554.8,1241.5,3428.6666666666665
583,4136.4,2018.8666666666666,3238.9
584,3342.0333333333333,1993.1666666666667,2661.0666666666666
585,3918.3333333333335,1561.3,3506.4333333333334
586,3559.866666666667,1791.2666666666667,3959.766666666667
587,3492.1,2003.4333333333334,3493.1666666666665
588,3775.5,1476.4666666666667,3198.7
589,3461.6,1988.0333333333333,3574.9
590,4102.5,1887.2,3136.1666666666665
591,4274.466666666666,1787.4333333333334,3412.3
592,3138.4666666666667,1892.7,3732.8
593,2951.3333333333335,1564.1333333333334,3228.9333333333334
594,4324.833333333333,1883.3333333333333,4000.633333333333
595,3781.266666666667,1943.1333333333334,2699.9666666666667
596,3988.1,1510.4666666666667,3611.3333333333335
