Episodio,Q_learning,SARSA,16_step_SARSA
417,321.1,195.5,32.766666666666666
418,300.4,236.23333333333332,33.56666666666667
419,258.1666666666667,229.6,34.5
420,213.03333333333333,176.16666666666666,35.5
421,291.1666666666667,248.53333333333333,37.5
422,289.26666666666665,185.76666666666668,34.233333333333334
423,226.13333333333333,199.36666666666667,32.7
424,328.46666666666664,214.43333333333334,33.13333333333333
425,218.2,209.36666666666667,34.6
426,296.8666666666667,194.63333333333333,32.93333333333333
427,302.56666666666666,202.93333333333334,32.733333333333334
428,291.8,200.9,33.7
429,253.5,259.8,33.1
430,280.46666666666664,243.4,33.53333333333333
431,324.8666666666667,193.3,33.233333333333334
432,291.06666666666666,221.73333333333332,32.766666666666666
433,284.8666666666667,207.6,33.266666666666666
434,321.1666666666667,233.83333333333334,33.56666666666667
435,246.33333333333334,220.8,33.53333333333333
436,292.03333333333336,208.73333333333332,32.833333333333336
437,240.8,221.2,32.96666666666667
438,308.53333333333336,216.83333333333334,32.8
439,244.2,209.93333333333334,34.6
440,279.43333333333334,250.66666666666666,32.666666666666664
441,262.1666666666667,220.06666666666666,34.333333333333336
442,280.43333333333334,185.3,33.56666666666667
443,323.76666666666665,227.6,32.86666666666667
444,278.7,245.83333333333334,33.3
445,295.53333333333336,192.96666666666667,32.8
446,272.5,237.13333333333333,35.233333333333334
447,302.8,234.66666666666666,33.233333333333334
448,320.3666666666667,219.33333333333334,34.266666666666666
449,253.03333333333333,218.9,34.1
450,261.93333333333334,263.43333333333334,34.733333333333334
451,314.1666666666667,229.0,34.0
452,304.96666666666664,266.1666666666667,33.666666666666664
453,266.53333333333336,186.06666666666666,33.3
454,286.8333333333333,284.06666666666666,33.46666666666667
455,283.6333333333333,215.0,35.43333333333333
456,261.53333333333336,217.46666666666667,33.1
457,323.5,256.1,34.266666666666666
458,246.03333333333333,173.33333333333334,33.3
459,296.3333333333333,191.96666666666667,34.43333333333333
460,310.76666666666665,224.53333333333333,33.86666666666667
461,281.06666666666666,288.73333333333335,34.266666666666666
462,332.0,254.83333333333334,32.7
463,284.1,237.9,33.03333333333333
464,287.8,206.7,33.2
465,281.03333333333336,272.43333333333334,33.86666666666667
466,293.73333333333335,256.43333333333334,32.7
467,280.53333333333336,215.66666666666666,33.166666666666664
468,320.2,229.5,35.5
469,254.8,279.43333333333334,33.6
470,359.6,198.66666666666666,33.93333333333333
471,254.5,229.06666666666666,32.733333333333334
472,337.23333333333335,224.36666666666667,34.96666666666667
473,306.1,219.26666666666668,37.333333333333336
474,335.23333333333335,256.56666666666666,33.233333333333334
475,304.2,203.33333333333334,34.43333333333333
476,310.3666666666667,283.3666666666667,34.43333333333333
477,285.3666666666667,201.96666666666667,33.1
478,329.3666666666667,240.93333333333334,33.766666666666666
479,322.8,263.8333333333333,34.13333333333333
480,243.1,250.36666666666667,33.4
481,367.3333333333333,184.0,33.96666666666667
482,269.53333333333336,275.1,33.53333333333333
483,312.3666666666667,234.26666666666668,32.6
484,316.2,263.8333333333333,32.53333333333333
485,323.23333333333335,236.0,33.1
486,289.76666666666665,236.03333333333333,32.6
487,284.3333333333333,291.76666666666665,36.766666666666666
488,316.1666666666667,240.33333333333334,32.63333333333333
489,337.8333333333333,214.0,32.56666666666667
490,345.9,225.6,32.63333333333333
491,314.53333333333336,276.3666666666667,34.333333333333336
492,276.8666666666667,226.83333333333334,35.766666666666666
493,304.6666666666667,276.4,34.3
494,354.6333333333333,206.06666666666666,32.666666666666664
495,324.3,208.03333333333333,35.63333333333333
496,327.5,299.3,33.0
497,306.0,242.66666666666666,37.46666666666667
498,316.1,255.23333333333332,32.833333333333336
499,288.46666666666664,275.1333333333333,33.266666666666666
500,329.8333333333333,213.53333333333333,33.0
501,295.3333333333333,286.2,32.766666666666666
502,318.8666666666667,242.23333333333332,33.93333333333333
503,295.6333333333333,263.6333333333333,32.733333333333334
504,314.03333333333336,231.36666666666667,32.6
505,276.4,249.96666666666667,33.06666666666667
506,303.7,272.3666666666667,32.733333333333334
507,341.6333333333333,281.5,34.56666666666667
508,329.3,253.66666666666666,35.166666666666664
509,347.26666666666665,253.4,36.36666666666667
510,317.46666666666664,247.8,33.3
511,326.93333333333334,215.8,33.333333333333336
512,310.6,277.5,33.333333333333336
513,332.6666666666667,241.53333333333333,35.233333333333334
514,300.73333333333335,278.23333333333335,32.666666666666664
515,290.1333333333333,276.6666666666667,34.53333333333333
516,336.3,234.63333333333333,37.93333333333333
517,344.23333333333335,284.1333333333333,37.9
518,296.6,234.06666666666666,33.9
519,343.8333333333333,291.3333333333333,32.766666666666666
520,318.3,211.3,32.666666666666664
521,320.6,292.53333333333336,32.86666666666667
522,352.1,264.73333333333335,33.8
523,323.3,251.63333333333333,36.3
